latitude;longitude;altitude (m);distance_m;name;obstrucao;angle
-23.778154938;-47.300962028;1063.7;69960;Line 250;0;68.9973232613643
-23.77806199;-47.300685654;1067.5;69930;Line 250;0;68.9973232613643
-23.777969042;-47.30040928;1069.9;69900;Line 250;0;68.9973232613643
-23.777876094;-47.300132907;1071.6;69870;Line 250;0;68.9973232613643
-23.777783144;-47.299856534;1072.2;69840;Line 250;0;68.9973232613643
-23.777690195;-47.299580162;1071.3;69810;Line 250;0;68.9973232613643
-23.777597244;-47.29930379;1069.4;69780;Line 250;0;68.9973232613643
-23.777504294;-47.299027418;1067.1;69750;Line 250;0;68.9973232613643
-23.777411342;-47.298751047;1064.6;69720;Line 250;0;68.9973232613643
-23.777318391;-47.298474676;1061.3;69690;Line 250;0;68.9973232613643
-23.777225438;-47.298198305;1054.7;69660;Line 250;0;68.9973232613643
-23.777132485;-47.297921935;1045.8;69630;Line 250;0;68.9973232613643
-23.777039532;-47.297645565;1037.5;69600;Line 250;0;68.9973232613643
-23.776946578;-47.297369195;1028.0;69570;Line 250;0;68.9973232613643
-23.776853624;-47.297092826;1017.3;69540;Line 250;1;68.9973232613643
-23.776760669;-47.296816457;1007.4;69510;Line 250;1;68.9973232613643
-23.776667713;-47.296540088;1000.2;69480;Line 250;1;68.9973232613643
-23.776574757;-47.29626372;996.2;69450;Line 250;1;68.9973232613643
-23.776481801;-47.295987352;992.4;69420;Line 250;1;68.9973232613643
-23.776388844;-47.295710985;990.0;69390;Line 250;1;68.9973232613643
-23.776295886;-47.295434618;988.6;69360;Line 250;1;68.9973232613643
-23.776202928;-47.295158251;986.3;69330;Line 250;1;68.9973232613643
-23.776109969;-47.294881884;985.8;69300;Line 250;1;68.9973232613643
-23.77601701;-47.294605518;988.6;69270;Line 250;1;68.9973232613643
-23.77592405;-47.294329153;991.2;69240;Line 250;1;68.9973232613643
-23.77583109;-47.294052787;992.1;69210;Line 250;1;68.9973232613643
-23.775738129;-47.293776422;990.7;69180;Line 250;1;68.9973232613643
-23.775645168;-47.293500057;990.0;69150;Line 250;1;68.9973232613643
-23.775552206;-47.293223693;988.6;69120;Line 250;1;68.9973232613643
-23.775459244;-47.292947329;986.3;69090;Line 250;1;68.9973232613643
-23.775366281;-47.292670966;985.2;69060;Line 250;1;68.9973232613643
-23.775273318;-47.292394602;983.8;69030;Line 250;1;68.9973232613643
-23.775180354;-47.292118239;980.4;69000;Line 250;1;68.9973232613643
-23.775087389;-47.291841877;977.0;68970;Line 250;1;68.9973232613643
-23.774994424;-47.291565515;974.5;68940;Line 250;1;68.9973232613643
-23.774901459;-47.291289153;972.1;68910;Line 250;1;68.9973232613643
-23.774808493;-47.291012791;969.6;68880;Line 250;1;68.9973232613643
-23.774715526;-47.29073643;968.2;68850;Line 250;1;68.9973232613643
-23.774622559;-47.29046007;968.6;68820;Line 250;1;68.9973232613643
-23.774529592;-47.290183709;968.5;68790;Line 250;1;68.9973232613643
-23.774436624;-47.289907349;968.5;68760;Line 250;1;68.9973232613643
-23.774343655;-47.289630989;969.4;68730;Line 250;1;68.9973232613643
-23.774250686;-47.28935463;970.1;68700;Line 250;1;68.9973232613643
-23.774157716;-47.289078271;971.1;68670;Line 250;1;68.9973232613643
-23.774064746;-47.288801912;973.4;68640;Line 250;1;68.9973232613643
-23.773971775;-47.288525554;975.6;68610;Line 250;1;68.9973232613643
-23.773878804;-47.288249196;976.1;68580;Line 250;1;68.9973232613643
-23.773785832;-47.287972839;973.5;68550;Line 250;1;68.9973232613643
-23.77369286;-47.287696481;971.2;68520;Line 250;1;68.9973232613643
-23.773599887;-47.287420125;968.5;68490;Line 250;1;68.9973232613643
-23.773506913;-47.287143768;964.5;68460;Line 250;1;68.9973232613643
-23.77341394;-47.286867412;961.1;68430;Line 250;1;68.9973232613643
-23.773320965;-47.286591056;958.6;68400;Line 250;1;68.9973232613643
-23.77322799;-47.286314701;956.9;68370;Line 250;1;68.9973232613643
