latitude;longitude;altitude (m);distance_m;name;obstrucao;angle
-24.129227097;-46.955357192;9.0;69960;Line 206;0;25.0226143422259
-24.128983308;-46.95522865;8.9;69930;Line 206;0;25.0226143422259
-24.128739518;-46.955100109;8.9;69900;Line 206;0;25.0226143422259
-24.128495729;-46.954971569;9.0;69870;Line 206;0;25.0226143422259
-24.128251939;-46.954843029;9.0;69840;Line 206;0;25.0226143422259
-24.128008149;-46.954714489;8.9;69810;Line 206;0;25.0226143422259
-24.127764359;-46.95458595;8.7;69780;Line 206;0;25.0226143422259
-24.127520568;-46.954457412;8.4;69750;Line 206;0;25.0226143422259
-24.127276778;-46.954328874;8.8;69720;Line 206;0;25.0226143422259
-24.127032987;-46.954200337;9.7;69690;Line 206;0;25.0226143422259
-24.126789197;-46.9540718;10.8;69660;Line 206;0;25.0226143422259
-24.126545406;-46.953943263;11.7;69630;Line 206;0;25.0226143422259
-24.126301615;-46.953814727;12.4;69600;Line 206;0;25.0226143422259
-24.126057824;-46.953686192;12.8;69570;Line 206;0;25.0226143422259
-24.125814032;-46.953557657;13.1;69540;Line 206;0;25.0226143422259
-24.125570241;-46.953429123;13.9;69510;Line 206;0;25.0226143422259
-24.125326449;-46.953300589;14.9;69480;Line 206;0;25.0226143422259
-24.125082657;-46.953172056;16.1;69450;Line 206;0;25.0226143422259
-24.124838865;-46.953043523;15.9;69420;Line 206;0;25.0226143422259
-24.124595073;-46.952914991;14.8;69390;Line 206;0;25.0226143422259
-24.124351281;-46.952786459;13.7;69360;Line 206;0;25.0226143422259
-24.124107489;-46.952657928;12.7;69330;Line 206;0;25.0226143422259
-24.123863696;-46.952529397;12.2;69300;Line 206;0;25.0226143422259
-24.123619904;-46.952400867;11.5;69270;Line 206;0;25.0226143422259
-24.123376111;-46.952272337;10.8;69240;Line 206;0;25.0226143422259
-24.123132318;-46.952143808;10.4;69210;Line 206;0;25.0226143422259
-24.122888525;-46.952015279;10.2;69180;Line 206;0;25.0226143422259
-24.122644732;-46.951886751;10.0;69150;Line 206;0;25.0226143422259
-24.122400938;-46.951758224;10.2;69120;Line 206;0;25.0226143422259
