latitude;longitude;altitude (m);distance_m;name;obstrucao;angle
-24.133940131;-46.944491656;8.4;69960;Line 205;0;24.0230870087248
-24.133694311;-46.944367783;8.7;69930;Line 205;0;24.0230870087248
-24.133448491;-46.94424391;8.9;69900;Line 205;0;24.0230870087248
-24.13320267;-46.944120038;9.5;69870;Line 205;0;24.0230870087248
-24.13295685;-46.943996166;10.4;69840;Line 205;0;24.0230870087248
-24.13271103;-46.943872295;11.1;69810;Line 205;0;24.0230870087248
-24.132465209;-46.943748424;11.4;69780;Line 205;0;24.0230870087248
-24.132219388;-46.943624554;10.7;69750;Line 205;0;24.0230870087248
-24.131973567;-46.943500684;9.9;69720;Line 205;0;24.0230870087248
-24.131727746;-46.943376815;9.2;69690;Line 205;0;24.0230870087248
-24.131481925;-46.943252946;8.9;69660;Line 205;0;24.0230870087248
-24.131236104;-46.943129078;8.8;69630;Line 205;0;24.0230870087248
-24.130990283;-46.94300521;8.7;69600;Line 205;0;24.0230870087248
-24.130744461;-46.942881343;8.5;69570;Line 205;0;24.0230870087248
-24.130498639;-46.942757476;8.7;69540;Line 205;0;24.0230870087248
-24.130252817;-46.94263361;8.8;69510;Line 205;0;24.0230870087248
-24.130006995;-46.942509744;9.0;69480;Line 205;0;24.0230870087248
-24.129761173;-46.942385879;9.3;69450;Line 205;0;24.0230870087248
-24.129515351;-46.942262015;9.5;69420;Line 205;0;24.0230870087248
-24.129269529;-46.94213815;9.6;69390;Line 205;0;24.0230870087248
-24.129023706;-46.942014287;9.5;69360;Line 205;0;24.0230870087248
-24.128777884;-46.941890423;9.6;69330;Line 205;0;24.0230870087248
-24.128532061;-46.941766561;9.8;69300;Line 205;0;24.0230870087248
-24.128286238;-46.941642699;10.1;69270;Line 205;0;24.0230870087248
-24.128040415;-46.941518837;10.8;69240;Line 205;0;24.0230870087248
-24.127794591;-46.941394976;11.2;69210;Line 205;0;24.0230870087248
-24.127548768;-46.941271115;11.5;69180;Line 205;0;24.0230870087248
-24.127302945;-46.941147255;11.8;69150;Line 205;0;24.0230870087248
-24.127057121;-46.941023395;12.3;69120;Line 205;0;24.0230870087248
-24.126811297;-46.940899536;12.7;69090;Line 205;0;24.0230870087248
-24.126565473;-46.940775677;12.9;69060;Line 205;0;24.0230870087248
-24.126319649;-46.940651819;12.8;69030;Line 205;0;24.0230870087248
-24.126073825;-46.940527961;12.6;69000;Line 205;0;24.0230870087248
-24.125828001;-46.940404104;12.5;68970;Line 205;0;24.0230870087248
-24.125582176;-46.940280248;12.5;68940;Line 205;0;24.0230870087248
-24.125336352;-46.940156391;12.4;68910;Line 205;0;24.0230870087248
-24.125090527;-46.940032536;12.1;68880;Line 205;0;24.0230870087248
-24.124844702;-46.93990868;12.3;68850;Line 205;0;24.0230870087248
-24.124598877;-46.939784826;12.5;68820;Line 205;0;24.0230870087248
-24.124353052;-46.939660972;12.6;68790;Line 205;0;24.0230870087248
-24.124107227;-46.939537118;12.4;68760;Line 205;0;24.0230870087248
-24.123861401;-46.939413265;12.2;68730;Line 205;0;24.0230870087248
-24.123615576;-46.939289412;12.1;68700;Line 205;0;24.0230870087248
-24.12336975;-46.93916556;12.0;68670;Line 205;0;24.0230870087248
-24.123123924;-46.939041708;12.2;68640;Line 205;0;24.0230870087248
-24.122878098;-46.938917857;12.5;68610;Line 205;0;24.0230870087248
-24.122632272;-46.938794006;12.8;68580;Line 205;0;24.0230870087248
-24.122386446;-46.938670156;13.3;68550;Line 205;0;24.0230870087248
-24.122140619;-46.938546307;13.9;68520;Line 205;0;24.0230870087248
-24.121894793;-46.938422458;14.5;68490;Line 205;0;24.0230870087248
