latitude;longitude;altitude (m);distance_m;name;obstrucao;angle 
-24.186237552;-46.749016066;0.0;69960;Line 188;0;7.02993935783232
-24.185969168;-46.748976266;0.0;69930;Line 188;0;7.02993935783232
-24.185700783;-46.748936466;0.0;69900;Line 188;0;7.02993935783232
-24.185432399;-46.748896667;0.0;69870;Line 188;0;7.02993935783232
-24.185164014;-46.748856868;0.0;69840;Line 188;0;7.02993935783232
-24.184895629;-46.748817069;0.0;69810;Line 188;0;7.02993935783232
-24.184627245;-46.74877727;0.0;69780;Line 188;0;7.02993935783232
-24.18435886;-46.748737471;0.0;69750;Line 188;0;7.02993935783232
-24.184090475;-46.748697673;0.0;69720;Line 188;0;7.02993935783232
-24.183822091;-46.748657875;0.0;69690;Line 188;0;7.02993935783232
-24.183553706;-46.748618077;0.0;69660;Line 188;0;7.02993935783232
-24.183285321;-46.748578279;0.0;69630;Line 188;0;7.02993935783232
-24.183016936;-46.748538482;0.0;69600;Line 188;0;7.02993935783232
-24.182748551;-46.748498684;0.0;69570;Line 188;0;7.02993935783232
-24.182480167;-46.748458887;0.0;69540;Line 188;0;7.02993935783232
-24.182211782;-46.74841909;0.0;69510;Line 188;0;7.02993935783232
-24.181943397;-46.748379294;0.0;69480;Line 188;0;7.02993935783232
-24.181675012;-46.748339497;0.0;69450;Line 188;0;7.02993935783232
-24.181406627;-46.748299701;0.0;69420;Line 188;0;7.02993935783232
-24.181138242;-46.748259905;0.0;69390;Line 188;0;7.02993935783232
-24.180869857;-46.748220109;0.0;69360;Line 188;0;7.02993935783232
-24.180601472;-46.748180313;0.0;69330;Line 188;0;7.02993935783232
-24.180333087;-46.748140518;0.0;69300;Line 188;0;7.02993935783232
-24.180064701;-46.748100722;0.0;69270;Line 188;0;7.02993935783232
-24.179796316;-46.748060927;0.0;69240;Line 188;0;7.02993935783232
-24.179527931;-46.748021132;0.0;69210;Line 188;0;7.02993935783232
-24.179259546;-46.747981338;0.0;69180;Line 188;0;7.02993935783232
-24.178991161;-46.747941543;0.0;69150;Line 188;0;7.02993935783232
-24.178722775;-46.747901749;0.0;69120;Line 188;0;7.02993935783232
-24.17845439;-46.747861955;0.0;69090;Line 188;0;7.02993935783232
-24.178186005;-46.747822161;0.0;69060;Line 188;0;7.02993935783232
-24.177917619;-46.747782367;0.0;69030;Line 188;0;7.02993935783232
-24.177649234;-46.747742574;0.0;69000;Line 188;0;7.02993935783232
-24.177380848;-46.74770278;0.0;68970;Line 188;0;7.02993935783232
-24.177112463;-46.747662987;0.0;68940;Line 188;0;7.02993935783232
-24.176844078;-46.747623195;0.0;68910;Line 188;0;7.02993935783232
-24.176575692;-46.747583402;0.0;68880;Line 188;0;7.02993935783232
-24.176307306;-46.747543609;0.0;68850;Line 188;0;7.02993935783232
-24.176038921;-46.747503817;0.0;68820;Line 188;0;7.02993935783232
-24.175770535;-46.747464025;0.0;68790;Line 188;0;7.02993935783232
-24.17550215;-46.747424233;0.0;68760;Line 188;0;7.02993935783232
-24.175233764;-46.747384442;0.0;68730;Line 188;0;7.02993935783232
-24.174965378;-46.74734465;0.0;68700;Line 188;0;7.02993935783232
-24.174696993;-46.747304859;0.0;68670;Line 188;0;7.02993935783232
-24.174428607;-46.747265068;0.0;68640;Line 188;0;7.02993935783232
-24.174160221;-46.747225277;0.0;68610;Line 188;0;7.02993935783232
-24.173891835;-46.747185487;0.0;68580;Line 188;0;7.02993935783232
-24.17362345;-46.747145696;0.0;68550;Line 188;0;7.02993935783232
-24.173355064;-46.747105906;0.0;68520;Line 188;0;7.02993935783232
-24.173086678;-46.747066116;0.0;68490;Line 188;0;7.02993935783232
-24.172818292;-46.747026326;0.0;68460;Line 188;0;7.02993935783232
-24.172549906;-46.746986537;0.0;68430;Line 188;0;7.02993935783232
-24.17228152;-46.746946747;0.0;68400;Line 188;0;7.02993935783232
-24.172013134;-46.746906958;0.0;68370;Line 188;0;7.02993935783232
-24.171744748;-46.746867169;0.0;68340;Line 188;0;7.02993935783232
-24.171476362;-46.74682738;0.0;68310;Line 188;0;7.02993935783232
-24.171207976;-46.746787592;0.0;68280;Line 188;0;7.02993935783232
-24.17093959;-46.746747803;0.0;68250;Line 188;0;7.02993935783232
-24.170671203;-46.746708015;0.0;68220;Line 188;0;7.02993935783232
-24.170402817;-46.746668227;0.0;68190;Line 188;0;7.02993935783232
-24.170134431;-46.74662844;0.0;68160;Line 188;0;7.02993935783232
-24.169866045;-46.746588652;0.0;68130;Line 188;0;7.02993935783232
-24.169597659;-46.746548865;0.0;68100;Line 188;0;7.02993935783232
-24.169329272;-46.746509078;0.0;68070;Line 188;0;7.02993935783232
-24.169060886;-46.746469291;0.0;68040;Line 188;0;7.02993935783232
-24.1687925;-46.746429504;0.0;68010;Line 188;0;7.02993935783232
-24.168524113;-46.746389717;0.0;67980;Line 188;0;7.02993935783232
-24.168255727;-46.746349931;0.0;67950;Line 188;0;7.02993935783232
-24.16798734;-46.746310145;0.0;67920;Line 188;0;7.02993935783232
-24.167718954;-46.746270359;0.0;67890;Line 188;0;7.02993935783232
-24.167450567;-46.746230573;0.0;67860;Line 188;0;7.02993935783232
-24.167182181;-46.746190788;0.0;67830;Line 188;0;7.02993935783232
-24.166913794;-46.746151002;0.0;67800;Line 188;0;7.02993935783232
-24.166645408;-46.746111217;0.0;67770;Line 188;0;7.02993935783232
-24.166377021;-46.746071432;0.0;67740;Line 188;0;7.02993935783232
-24.166108635;-46.746031648;0.0;67710;Line 188;0;7.02993935783232
-24.165840248;-46.745991863;0.0;67680;Line 188;0;7.02993935783232
-24.165571861;-46.745952079;0.0;67650;Line 188;0;7.02993935783232
-24.165303474;-46.745912295;0.0;67620;Line 188;0;7.02993935783232
-24.165035088;-46.745872511;0.0;67590;Line 188;0;7.02993935783232
-24.164766701;-46.745832727;0.3;67560;Line 188;0;7.02993935783232
-24.164498314;-46.745792944;0.6;67530;Line 188;0;7.02993935783232
-24.164229927;-46.745753161;0.8;67500;Line 188;0;7.02993935783232
-24.16396154;-46.745713378;2.3;67470;Line 188;0;7.02993935783232
-24.163693153;-46.745673595;4.0;67440;Line 188;0;7.02993935783232
-24.163424767;-46.745633812;5.7;67410;Line 188;0;7.02993935783232
-24.16315638;-46.74559403;6.5;67380;Line 188;0;7.02993935783232
-24.162887993;-46.745554247;6.9;67350;Line 188;0;7.02993935783232
-24.162619606;-46.745514465;7.4;67320;Line 188;0;7.02993935783232
-24.162351219;-46.745474683;7.6;67290;Line 188;0;7.02993935783232
-24.162082831;-46.745434902;7.8;67260;Line 188;0;7.02993935783232
-24.161814444;-46.74539512;7.9;67230;Line 188;0;7.02993935783232
-24.161546057;-46.745355339;8.1;67200;Line 188;0;7.02993935783232
-24.16127767;-46.745315558;8.5;67170;Line 188;0;7.02993935783232
-24.161009283;-46.745275777;8.8;67140;Line 188;0;7.02993935783232
-24.160740896;-46.745235997;9.0;67110;Line 188;0;7.02993935783232
-24.160472508;-46.745196216;8.9;67080;Line 188;0;7.02993935783232
-24.160204121;-46.745156436;8.9;67050;Line 188;0;7.02993935783232
-24.159935734;-46.745116656;8.9;67020;Line 188;0;7.02993935783232
-24.159667347;-46.745076876;8.9;66990;Line 188;0;7.02993935783232
-24.159398959;-46.745037097;9.0;66960;Line 188;0;7.02993935783232
-24.159130572;-46.744997317;9.0;66930;Line 188;0;7.02993935783232
-24.158862184;-46.744957538;9.0;66900;Line 188;0;7.02993935783232
-24.158593797;-46.744917759;9.0;66870;Line 188;0;7.02993935783232
-24.158325409;-46.74487798;9.0;66840;Line 188;0;7.02993935783232
-24.158057022;-46.744838202;8.5;66810;Line 188;0;7.02993935783232
-24.157788634;-46.744798423;8.0;66780;Line 188;0;7.02993935783232
-24.157520247;-46.744758645;7.6;66750;Line 188;0;7.02993935783232
-24.157251859;-46.744718867;8.1;66720;Line 188;0;7.02993935783232
-24.156983472;-46.744679089;8.5;66690;Line 188;0;7.02993935783232
-24.156715084;-46.744639312;8.9;66660;Line 188;0;7.02993935783232
-24.156446696;-46.744599534;10.1;66630;Line 188;0;7.02993935783232
-24.156178309;-46.744559757;11.3;66600;Line 188;0;7.02993935783232
-24.155909921;-46.74451998;12.5;66570;Line 188;0;7.02993935783232
-24.155641533;-46.744480204;13.6;66540;Line 188;0;7.02993935783232
-24.155373145;-46.744440427;14.7;66510;Line 188;0;7.02993935783232
-24.155104757;-46.744400651;15.8;66480;Line 188;0;7.02993935783232
-24.15483637;-46.744360875;15.6;66450;Line 188;0;7.02993935783232
-24.154567982;-46.744321099;14.6;66420;Line 188;0;7.02993935783232
-24.154299594;-46.744281323;13.6;66390;Line 188;0;7.02993935783232
-24.154031206;-46.744241547;12.5;66360;Line 188;0;7.02993935783232
-24.153762818;-46.744201772;11.1;66330;Line 188;0;7.02993935783232
-24.15349443;-46.744161997;9.8;66300;Line 188;0;7.02993935783232
-24.153226042;-46.744122222;8.8;66270;Line 188;0;7.02993935783232
-24.152957654;-46.744082447;8.5;66240;Line 188;0;7.02993935783232
-24.152689266;-46.744042673;8.3;66210;Line 188;0;7.02993935783232
-24.152420878;-46.744002899;8.5;66180;Line 188;0;7.02993935783232
-24.15215249;-46.743963124;9.4;66150;Line 188;0;7.02993935783232
-24.151884101;-46.743923351;10.3;66120;Line 188;0;7.02993935783232
-24.151615713;-46.743883577;11.2;66090;Line 188;0;7.02993935783232
-24.151347325;-46.743843803;12.5;66060;Line 188;0;7.02993935783232
-24.151078937;-46.74380403;13.6;66030;Line 188;0;7.02993935783232
-24.150810548;-46.743764257;14.6;66000;Line 188;0;7.02993935783232
-24.15054216;-46.743724484;14.4;65970;Line 188;0;7.02993935783232
-24.150273772;-46.743684711;14.2;65940;Line 188;0;7.02993935783232
-24.150005383;-46.743644939;13.9;65910;Line 188;0;7.02993935783232
-24.149736995;-46.743605167;13.5;65880;Line 188;0;7.02993935783232
-24.149468607;-46.743565395;13.2;65850;Line 188;0;7.02993935783232
-24.149200218;-46.743525623;12.9;65820;Line 188;0;7.02993935783232
-24.14893183;-46.743485851;12.1;65790;Line 188;0;7.02993935783232
-24.148663441;-46.74344608;11.1;65760;Line 188;0;7.02993935783232
-24.148395053;-46.743406308;9.9;65730;Line 188;0;7.02993935783232
-24.148126664;-46.743366537;9.3;65700;Line 188;0;7.02993935783232
-24.147858275;-46.743326767;9.0;65670;Line 188;0;7.02993935783232
-24.147589887;-46.743286996;9.0;65640;Line 188;0;7.02993935783232
-24.147321498;-46.743247225;10.0;65610;Line 188;0;7.02993935783232
-24.147053109;-46.743207455;11.3;65580;Line 188;0;7.02993935783232
-24.146784721;-46.743167685;12.6;65550;Line 188;0;7.02993935783232
-24.146516332;-46.743127915;12.6;65520;Line 188;0;7.02993935783232
-24.146247943;-46.743088146;11.5;65490;Line 188;0;7.02993935783232
-24.145979554;-46.743048376;10.3;65460;Line 188;0;7.02993935783232
-24.145711166;-46.743008607;9.4;65430;Line 188;0;7.02993935783232
-24.145442777;-46.742968838;8.8;65400;Line 188;0;7.02993935783232
-24.145174388;-46.742929069;8.3;65370;Line 188;0;7.02993935783232
-24.144905999;-46.742889301;8.3;65340;Line 188;0;7.02993935783232
-24.14463761;-46.742849532;9.2;65310;Line 188;0;7.02993935783232
-24.144369221;-46.742809764;10.2;65280;Line 188;0;7.02993935783232
-24.144100832;-46.742769996;11.3;65250;Line 188;0;7.02993935783232
-24.143832443;-46.742730228;12.4;65220;Line 188;0;7.02993935783232
-24.143564054;-46.742690461;13.5;65190;Line 188;0;7.02993935783232
-24.143295665;-46.742650693;14.5;65160;Line 188;0;7.02993935783232
-24.143027276;-46.742610926;15.0;65130;Line 188;0;7.02993935783232
-24.142758886;-46.742571159;15.4;65100;Line 188;0;7.02993935783232
-24.142490497;-46.742531392;15.9;65070;Line 188;0;7.02993935783232
-24.142222108;-46.742491626;15.6;65040;Line 188;0;7.02993935783232
-24.141953719;-46.742451859;15.1;65010;Line 188;0;7.02993935783232
-24.14168533;-46.742412093;14.6;64980;Line 188;0;7.02993935783232
-24.14141694;-46.742372327;13.5;64950;Line 188;0;7.02993935783232
-24.141148551;-46.742332562;12.5;64920;Line 188;0;7.02993935783232
-24.140880162;-46.742292796;11.4;64890;Line 188;0;7.02993935783232
-24.140611772;-46.742253031;10.0;64860;Line 188;0;7.02993935783232
-24.140343383;-46.742213266;8.6;64830;Line 188;0;7.02993935783232
-24.140074993;-46.742173501;7.3;64800;Line 188;0;7.02993935783232
-24.139806604;-46.742133736;7.3;64770;Line 188;0;7.02993935783232
-24.139538214;-46.742093971;7.8;64740;Line 188;0;7.02993935783232
-24.139269825;-46.742054207;8.4;64710;Line 188;0;7.02993935783232
-24.139001435;-46.742014443;11.9;64680;Line 188;0;7.02993935783232
-24.138733046;-46.741974679;17.1;64650;Line 188;0;7.02993935783232
-24.138464656;-46.741934915;22.2;64620;Line 188;0;7.02993935783232
-24.138196266;-46.741895152;31.3;64590;Line 188;0;7.02993935783232
-24.137927877;-46.741855388;44.2;64560;Line 188;0;7.02993935783232
-24.137659487;-46.741815625;57.1;64530;Line 188;0;7.02993935783232
-24.137391097;-46.741775862;72.9;64500;Line 188;0;7.02993935783232
-24.137122708;-46.7417361;93.1;64470;Line 188;0;7.02993935783232
-24.136854318;-46.741696337;113.5;64440;Line 188;0;7.02993935783232
-24.136585928;-46.741656575;134.0;64410;Line 188;0;7.02993935783232
-24.136317538;-46.741616813;154.2;64380;Line 188;0;7.02993935783232
-24.136049148;-46.741577051;174.2;64350;Line 188;0;7.02993935783232
-24.135780758;-46.741537289;194.4;64320;Line 188;0;7.02993935783232
-24.135512368;-46.741497528;215.1;64290;Line 188;0;7.02993935783232
-24.135243979;-46.741457767;235.8;64260;Line 188;0;7.02993935783232
-24.134975589;-46.741418005;255.2;64230;Line 188;0;7.02993935783232
-24.134707198;-46.741378245;261.4;64200;Line 188;0;7.02993935783232
-24.134438808;-46.741338484;267.3;64170;Line 188;0;7.02993935783232
-24.134170418;-46.741298723;272.9;64140;Line 188;0;7.02993935783232
-24.133902028;-46.741258963;266.7;64110;Line 188;0;7.02993935783232
-24.133633638;-46.741219203;259.8;64080;Line 188;0;7.02993935783232
-24.133365248;-46.741179443;252.3;64050;Line 188;0;7.02993935783232
-24.133096858;-46.741139684;249.4;64020;Line 188;0;7.02993935783232
-24.132828468;-46.741099924;246.9;63990;Line 188;0;7.02993935783232
-24.132560077;-46.741060165;244.2;63960;Line 188;0;7.02993935783232
-24.132291687;-46.741020406;247.5;63930;Line 188;0;7.02993935783232
-24.132023297;-46.740980647;252.9;63900;Line 188;0;7.02993935783232
-24.131754906;-46.740940888;258.6;63870;Line 188;0;7.02993935783232
-24.131486516;-46.74090113;261.1;63840;Line 188;0;7.02993935783232
-24.131218126;-46.740861372;262.0;63810;Line 188;0;7.02993935783232
-24.130949735;-46.740821614;263.1;63780;Line 188;0;7.02993935783232
-24.130681345;-46.740781856;260.9;63750;Line 188;0;7.02993935783232
-24.130412954;-46.740742098;256.0;63720;Line 188;0;7.02993935783232
-24.130144564;-46.740702341;250.9;63690;Line 188;0;7.02993935783232
-24.129876173;-46.740662584;245.4;63660;Line 188;0;7.02993935783232
-24.129607783;-46.740622827;239.8;63630;Line 188;0;7.02993935783232
-24.129339392;-46.74058307;234.2;63600;Line 188;0;7.02993935783232
-24.129071002;-46.740543313;227.5;63570;Line 188;0;7.02993935783232
-24.128802611;-46.740503557;218.6;63540;Line 188;0;7.02993935783232
-24.12853422;-46.740463801;209.8;63510;Line 188;0;7.02993935783232
-24.128265829;-46.740424045;200.9;63480;Line 188;0;7.02993935783232
-24.127997439;-46.740384289;191.8;63450;Line 188;0;7.02993935783232
-24.127729048;-46.740344533;182.8;63420;Line 188;0;7.02993935783232
-24.127460657;-46.740304778;173.4;63390;Line 188;0;7.02993935783232
-24.127192266;-46.740265023;161.3;63360;Line 188;0;7.02993935783232
-24.126923875;-46.740225268;149.7;63330;Line 188;0;7.02993935783232
-24.126655485;-46.740185513;138.5;63300;Line 188;0;7.02993935783232
-24.126387094;-46.740145758;126.4;63270;Line 188;0;7.02993935783232
-24.126118703;-46.740106004;114.7;63240;Line 188;0;7.02993935783232
-24.125850312;-46.74006625;103.3;63210;Line 188;0;7.02993935783232
