latitude;longitude;altitude (m);distance_m;name;obstrucao;angle 
-23.598763381;-45.972493699;851.3;69960;Line 94;0;273.016832105582
-23.598747282;-45.972787193;847.6;69930;Line 94;0;273.016832105582
-23.598731183;-45.973080686;843.9;69900;Line 94;0;273.016832105582
-23.598715084;-45.973374179;840.2;69870;Line 94;0;273.016832105582
-23.598698984;-45.973667672;837.4;69840;Line 94;0;273.016832105582
-23.598682883;-45.973961165;834.6;69810;Line 94;0;273.016832105582
-23.598666782;-45.974254658;832.1;69780;Line 94;0;273.016832105582
-23.59865068;-45.974548151;830.8;69750;Line 94;0;273.016832105582
-23.598634577;-45.974841644;829.7;69720;Line 94;0;273.016832105582
-23.598618474;-45.975135137;826.3;69690;Line 94;0;273.016832105582
-23.598602371;-45.975428629;820.0;69660;Line 94;0;273.016832105582
-23.598586267;-45.975722122;813.9;69630;Line 94;0;273.016832105582
-23.598570162;-45.976015614;807.5;69600;Line 94;0;273.016832105582
-23.598554057;-45.976309107;800.8;69570;Line 94;0;273.016832105582
-23.598537952;-45.976602599;793.9;69540;Line 94;0;273.016832105582
-23.598521845;-45.976896091;793.1;69510;Line 94;0;273.016832105582
-23.598505739;-45.977189583;793.9;69480;Line 94;0;273.016832105582
-23.598489631;-45.977483075;794.5;69450;Line 94;0;273.016832105582
-23.598473523;-45.977776567;798.3;69420;Line 94;0;273.016832105582
-23.598457415;-45.978070059;802.3;69390;Line 94;0;273.016832105582
-23.598441306;-45.97836355;806.1;69360;Line 94;0;273.016832105582
-23.598425196;-45.978657042;810.1;69330;Line 94;0;273.016832105582
-23.598409086;-45.978950533;814.2;69300;Line 94;0;273.016832105582
-23.598392976;-45.979244025;818.0;69270;Line 94;0;273.016832105582
-23.598376864;-45.979537516;820.5;69240;Line 94;0;273.016832105582
-23.598360753;-45.979831007;823.0;69210;Line 94;0;273.016832105582
-23.59834464;-45.980124498;825.2;69180;Line 94;0;273.016832105582
-23.598328527;-45.980417989;826.9;69150;Line 94;0;273.016832105582
-23.598312414;-45.98071148;828.8;69120;Line 94;0;273.016832105582
-23.5982963;-45.981004971;829.8;69090;Line 94;0;273.016832105582
-23.598280185;-45.981298462;830.2;69060;Line 94;0;273.016832105582
-23.59826407;-45.981591952;830.5;69030;Line 94;0;273.016832105582
-23.598247955;-45.981885443;829.6;69000;Line 94;0;273.016832105582
-23.598231839;-45.982178933;828.2;68970;Line 94;0;273.016832105582
-23.598215722;-45.982472424;826.8;68940;Line 94;0;273.016832105582
-23.598199605;-45.982765914;821.4;68910;Line 94;0;273.016832105582
-23.598183487;-45.983059404;815.6;68880;Line 94;0;273.016832105582
-23.598167368;-45.983352894;809.8;68850;Line 94;0;273.016832105582
-23.598151249;-45.983646384;803.0;68820;Line 94;0;273.016832105582
-23.59813513;-45.983939874;796.4;68790;Line 94;0;273.016832105582
-23.59811901;-45.984233364;789.9;68760;Line 94;0;273.016832105582
-23.598102889;-45.984526854;784.2;68730;Line 94;0;273.016832105582
-23.598086768;-45.984820343;778.6;68700;Line 94;0;273.016832105582
-23.598070646;-45.985113833;773.9;68670;Line 94;0;273.016832105582
-23.598054524;-45.985407322;770.8;68640;Line 94;0;273.016832105582
-23.598038401;-45.985700812;767.7;68610;Line 94;0;273.016832105582
-23.598022278;-45.985994301;765.4;68580;Line 94;0;273.016832105582
-23.598006154;-45.98628779;763.9;68550;Line 94;0;273.016832105582
-23.59799003;-45.986581279;762.4;68520;Line 94;0;273.016832105582
-23.597973904;-45.986874768;762.0;68490;Line 94;0;273.016832105582
