latitude;longitude;altitude (m);distance_m;name;obstrucao;angle
-23.20857479;-47.226197749;563.7;69960;Line 304;0;122.969840999506
-23.208725634;-47.225954405;561.5;69930;Line 304;0;122.969840999506
-23.208876478;-47.225711061;560.5;69900;Line 304;0;122.969840999506
-23.209027321;-47.225467717;560.1;69870;Line 304;0;122.969840999506
-23.209178164;-47.225224371;559.4;69840;Line 304;0;122.969840999506
-23.209329006;-47.224981026;559.1;69810;Line 304;0;122.969840999506
-23.209479848;-47.224737679;559.7;69780;Line 304;0;122.969840999506
-23.20963069;-47.224494332;559.8;69750;Line 304;0;122.969840999506
-23.209781531;-47.224250985;559.7;69720;Line 304;0;122.969840999506
-23.209932373;-47.224007637;559.9;69690;Line 304;0;122.969840999506
-23.210083213;-47.223764288;561.1;69660;Line 304;0;122.969840999506
-23.210234054;-47.223520939;562.8;69630;Line 304;0;122.969840999506
-23.210384894;-47.223277589;564.7;69600;Line 304;0;122.969840999506
-23.210535734;-47.223034239;567.2;69570;Line 304;0;122.969840999506
-23.210686573;-47.222790888;569.7;69540;Line 304;0;122.969840999506
-23.210837412;-47.222547536;572.4;69510;Line 304;0;122.969840999506
-23.210988251;-47.222304184;574.0;69480;Line 304;0;122.969840999506
-23.211139089;-47.222060831;575.6;69450;Line 304;0;122.969840999506
-23.211289927;-47.221817478;577.4;69420;Line 304;0;122.969840999506
-23.211440765;-47.221574125;580.5;69390;Line 304;0;122.969840999506
-23.211591603;-47.22133077;585.7;69360;Line 304;0;122.969840999506
-23.21174244;-47.221087415;590.7;69330;Line 304;0;122.969840999506
-23.211893276;-47.22084406;594.9;69300;Line 304;0;122.969840999506
-23.212044113;-47.220600704;601.4;69270;Line 304;0;122.969840999506
-23.212194949;-47.220357347;608.0;69240;Line 304;0;122.969840999506
-23.212345784;-47.22011399;614.6;69210;Line 304;0;122.969840999506
-23.21249662;-47.219870632;620.0;69180;Line 304;0;122.969840999506
-23.212647455;-47.219627274;624.6;69150;Line 304;0;122.969840999506
-23.21279829;-47.219383915;629.4;69120;Line 304;0;122.969840999506
-23.212949124;-47.219140556;634.3;69090;Line 304;0;122.969840999506
-23.213099958;-47.218897196;637.9;69060;Line 304;0;122.969840999506
-23.213250792;-47.218653835;641.6;69030;Line 304;0;122.969840999506
-23.213401625;-47.218410474;645.6;69000;Line 304;0;122.969840999506
-23.213552458;-47.218167113;649.7;68970;Line 304;0;122.969840999506
-23.213703291;-47.21792375;654.2;68940;Line 304;0;122.969840999506
-23.213854123;-47.217680388;659.3;68910;Line 304;0;122.969840999506
-23.214004955;-47.217437024;664.5;68880;Line 304;0;122.969840999506
-23.214155787;-47.21719366;668.6;68850;Line 304;0;122.969840999506
-23.214306618;-47.216950296;671.4;68820;Line 304;0;122.969840999506
-23.214457449;-47.216706931;673.9;68790;Line 304;0;122.969840999506
-23.21460828;-47.216463565;674.8;68760;Line 304;0;122.969840999506
-23.21475911;-47.216220199;675.6;68730;Line 304;0;122.969840999506
-23.21490994;-47.215976832;676.4;68700;Line 304;0;122.969840999506
-23.215060769;-47.215733465;676.0;68670;Line 304;0;122.969840999506
-23.215211599;-47.215490097;673.7;68640;Line 304;0;122.969840999506
-23.215362428;-47.215246728;672.1;68610;Line 304;0;122.969840999506
-23.215513256;-47.215003359;670.9;68580;Line 304;0;122.969840999506
-23.215664085;-47.21475999;672.7;68550;Line 304;0;122.969840999506
-23.215814913;-47.21451662;674.9;68520;Line 304;0;122.969840999506
-23.21596574;-47.214273249;677.2;68490;Line 304;0;122.969840999506
-23.216116567;-47.214029878;679.5;68460;Line 304;0;122.969840999506
-23.216267394;-47.213786506;681.8;68430;Line 304;0;122.969840999506
-23.216418221;-47.213543133;684.5;68400;Line 304;0;122.969840999506
-23.216569047;-47.21329976;687.2;68370;Line 304;0;122.969840999506
-23.216719873;-47.213056387;688.5;68340;Line 304;0;122.969840999506
-23.216870699;-47.212813013;689.4;68310;Line 304;0;122.969840999506
-23.217021524;-47.212569638;690.3;68280;Line 304;0;122.969840999506
-23.217172349;-47.212326263;691.1;68250;Line 304;0;122.969840999506
-23.217323173;-47.212082887;691.9;68220;Line 304;0;122.969840999506
-23.217473998;-47.21183951;693.0;68190;Line 304;0;122.969840999506
-23.217624822;-47.211596134;694.4;68160;Line 304;0;122.969840999506
-23.217775645;-47.211352756;695.5;68130;Line 304;0;122.969840999506
-23.217926468;-47.211109378;696.5;68100;Line 304;0;122.969840999506
-23.218077291;-47.210865999;697.6;68070;Line 304;0;122.969840999506
-23.218228114;-47.21062262;697.6;68040;Line 304;0;122.969840999506
-23.218378936;-47.21037924;697.4;68010;Line 304;0;122.969840999506
-23.218529758;-47.21013586;696.6;67980;Line 304;0;122.969840999506
-23.218680579;-47.209892479;696.0;67950;Line 304;0;122.969840999506
-23.218831401;-47.209649098;695.8;67920;Line 304;0;122.969840999506
-23.218982221;-47.209405715;695.5;67890;Line 304;0;122.969840999506
-23.219133042;-47.209162333;695.2;67860;Line 304;0;122.969840999506
-23.219283862;-47.20891895;694.8;67830;Line 304;0;122.969840999506
-23.219434682;-47.208675566;694.4;67800;Line 304;0;122.969840999506
-23.219585501;-47.208432182;694.2;67770;Line 304;0;122.969840999506
-23.219736321;-47.208188797;694.3;67740;Line 304;0;122.969840999506
-23.219887139;-47.207945411;694.6;67710;Line 304;0;122.969840999506
