type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle 
W	-22.928458632	-46.625450583	850.6	0	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.928729265	-46.625463861	846.1	30	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.928999899	-46.625477138	841.4	60	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.929270532	-46.625490416	838.1	90	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.929541166	-46.625503694	837.0	120	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.929811799	-46.625516972	835.9	150	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.930082433	-46.62553025	836.6	180	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.930353066	-46.625543528	841.0	210	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.930623699	-46.625556806	845.5	240	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.930894333	-46.625570084	849.8	270	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.931164966	-46.625583363	853.4	300	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.9314356	-46.625596641	857.0	330	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.931706233	-46.625609919	860.5	360	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.931976866	-46.625623198	863.1	390	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>390</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.9322475	-46.625636477	865.6	420	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>420</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.932518133	-46.625649756	868.2	450	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>450</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.932788767	-46.625663034	871.7	480	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>480</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.9330594	-46.625676313	875.2	510	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>510</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.933330033	-46.625689592	878.8	540	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>540</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.933600666	-46.625702872	882.2	570	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>570</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
W	-22.9338713	-46.625716151	885.6	600	Line 3	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>600</td></tr><tr><td><b>angle</b></td><td>181.968503389179</td></tr></table>	181.968503389179 
