type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle
W	-22.947430417	-46.826160166	764.2		Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.947692885	-46.826087808	767.9	0.030	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.947955353	-46.826015449	772.0	0.060	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.948217821	-46.825943090	776.1	0.090	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.948480289	-46.825870731	780.0	0.120	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.948742757	-46.825798371	783.8	0.150	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.949005225	-46.825726012	787.3	0.180	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.949267693	-46.825653652	790.0	0.210	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.949530161	-46.825581292	791.3	0.240	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.949792628	-46.825508931	792.6	0.270	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.950055096	-46.825436571	794.1	0.300	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.950317564	-46.825364210	796.4	0.330	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.950580032	-46.825291849	798.6	0.360	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.950842500	-46.825219487	800.9	0.390	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>390</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.951104967	-46.825147126	802.5	0.420	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>420</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.951367435	-46.825074764	804.2	0.450	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>450</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.951629903	-46.825002402	805.7	0.480	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>480</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.951892371	-46.824930040	803.6	0.510	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>510</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.952154838	-46.824857677	801.5	0.540	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>540</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.952417306	-46.824785314	800.1	0.570	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>570</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.952679774	-46.824712951	796.9	0.600	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>600</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.952942241	-46.824640588	793.1	0.630	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>630</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.953204709	-46.824568224	789.9	0.660	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>660</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.953467176	-46.824495860	787.1	0.690	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>690</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.953729644	-46.824423496	784.3	0.720	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>720</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.953992111	-46.824351132	781.3	0.750	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>750</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.954254579	-46.824278768	778.5	0.780	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>780</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.954517046	-46.824206403	776.4	0.810	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>810</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.954779514	-46.824134038	774.5	0.840	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>840</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.955041981	-46.824061673	773.5	0.870	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>870</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.955304448	-46.823989307	775.0	0.900	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>900</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
W	-22.955566916	-46.823916941	776.3	0.930	Line 346	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>930</td></tr><tr><td><b>angle</b></td><td>164.965125715008</td></tr></table>	164.965125715008
