type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle 
W	-22.932015766	-46.57796978	832.2	0	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.932284897	-46.578003321	832.5	30	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.932554028	-46.578036862	832.7	60	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.932823159	-46.578070403	832.9	90	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.93309229	-46.578103944	833.2	120	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.93336142	-46.578137486	833.4	150	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.933630551	-46.578171028	833.8	180	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.933899682	-46.57820457	834.0	210	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.934168813	-46.578238112	834.2	240	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.934437943	-46.578271654	833.6	270	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.934707074	-46.578305196	832.9	300	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.934976205	-46.578338739	832.2	330	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.935245336	-46.578372282	834.1	360	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.935514466	-46.578405825	836.4	390	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>390</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.935783597	-46.578439368	838.6	420	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>420</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.936052728	-46.578472911	841.0	450	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>450</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.936321858	-46.578506455	843.4	480	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>480</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.936590989	-46.578539998	845.9	510	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>510</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.936860119	-46.578573542	849.4	540	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>540</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.93712925	-46.578607086	853.1	570	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>570</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.93739838	-46.57864063	856.8	600	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>600</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
W	-22.937667511	-46.578674174	860.3	630	Line 7	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>630</td></tr><tr><td><b>angle</b></td><td>185.969714566655</td></tr></table>	185.969714566655 
