type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle
W	-23.584145507	-47.342165898	1024.1		Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584135698	-47.341872282	1023.4	0.030	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584125888	-47.341578667	1022.5	0.060	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584116077	-47.341285051	1021.1	0.090	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584106266	-47.340991435	1019.7	0.120	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584096455	-47.340697819	1018.0	0.150	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584086642	-47.340404203	1015.9	0.180	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584076830	-47.340110587	1013.8	0.210	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584067016	-47.339816972	1011.1	0.240	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584057202	-47.339523356	1008.1	0.270	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584047388	-47.339229740	1005.1	0.300	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584037573	-47.338936124	1001.4	0.330	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584027757	-47.338642508	997.6	0.360	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584017941	-47.338348892	993.7	0.390	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>390</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.584008125	-47.338055276	985.6	0.420	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>420</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583998307	-47.337761660	977.3	0.450	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>450</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583988490	-47.337468044	969.3	0.480	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>480</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583978671	-47.337174429	964.4	0.510	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>510</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583968852	-47.336880813	959.7	0.540	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>540</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583959033	-47.336587197	957.0	0.570	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>570</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583949213	-47.336293581	959.2	0.600	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>600</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583939392	-47.335999965	961.4	0.630	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>630</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583929571	-47.335706349	962.3	0.660	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>660</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583919750	-47.335412733	961.3	0.690	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>690</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583909927	-47.335119117	960.3	0.720	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>720</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583900104	-47.334825501	960.1	0.750	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>750</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583890281	-47.334531885	960.5	0.780	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>780</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
W	-23.583880457	-47.334238269	960.9	0.810	Line 268	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>810</td></tr><tr><td><b>angle</b></td><td>86.9865380873937</td></tr></table>	86.9865380873937
