type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle
W	-23.496044253	-47.338937101	703.5		Line 276	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>94.9821080942192</td></tr></table>	94.9821080942192
W	-23.496072160	-47.338645051	706.6	0.030	Line 276	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>94.9821080942192</td></tr></table>	94.9821080942192
W	-23.496100065	-47.338353001	709.8	0.060	Line 276	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>94.9821080942192</td></tr></table>	94.9821080942192
W	-23.496127971	-47.338060950	711.2	0.090	Line 276	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>94.9821080942192</td></tr></table>	94.9821080942192
W	-23.496155875	-47.337768900	712.6	0.120	Line 276	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>94.9821080942192</td></tr></table>	94.9821080942192
W	-23.496183779	-47.337476849	713.6	0.150	Line 276	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>94.9821080942192</td></tr></table>	94.9821080942192
W	-23.496211683	-47.337184798	710.4	0.180	Line 276	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>94.9821080942192</td></tr></table>	94.9821080942192
W	-23.496239586	-47.336892747	707.4	0.210	Line 276	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>94.9821080942192</td></tr></table>	94.9821080942192
W	-23.496267488	-47.336600696	704.8	0.240	Line 276	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>94.9821080942192</td></tr></table>	94.9821080942192
W	-23.496295390	-47.336308644	703.4	0.270	Line 276	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>94.9821080942192</td></tr></table>	94.9821080942192
