type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle
W	-24.091451417	-47.028652775	713.5		Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.091223894	-47.028492762	716.0	0.030	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.090996371	-47.028332750	718.0	0.060	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.090768847	-47.028172738	722.4	0.090	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.090541323	-47.028012727	728.8	0.120	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.090313799	-47.027852716	733.3	0.150	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.090086275	-47.027692706	735.9	0.180	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.089858750	-47.027532696	735.4	0.210	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.089631225	-47.027372688	735.0	0.240	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.089403701	-47.027212679	734.5	0.270	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.089176175	-47.027052672	733.4	0.300	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.088948650	-47.026892664	736.6	0.330	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.088721124	-47.026732658	740.6	0.360	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.088493599	-47.026572652	746.4	0.390	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>390</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.088266073	-47.026412647	751.1	0.420	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>420</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.088038546	-47.026252642	750.4	0.450	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>450</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.087811020	-47.026092638	747.9	0.480	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>480</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.087583493	-47.025932634	743.4	0.510	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>510</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.087355967	-47.025772631	738.6	0.540	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>540</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.087128439	-47.025612628	735.6	0.570	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>570</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.086900912	-47.025452627	732.0	0.600	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>600</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.086673385	-47.025292625	727.7	0.630	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>630</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.086445857	-47.025132625	724.8	0.660	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>660</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.086218329	-47.024972624	720.5	0.690	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>690</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.085990801	-47.024812625	716.5	0.720	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>720</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.085763273	-47.024652626	714.5	0.750	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>750</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.085535744	-47.024492628	717.6	0.780	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>780</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.085308215	-47.024332630	720.9	0.810	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>810</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.085080686	-47.024172633	724.3	0.840	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>840</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.084853157	-47.024012636	724.3	0.870	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>870</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.084625628	-47.023852640	723.3	0.900	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>900</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.084398098	-47.023692644	722.3	0.930	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>930</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.084170568	-47.023532650	721.3	0.960	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>960</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.083943038	-47.023372655	722.8	0.990	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>990</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.083715508	-47.023212662	724.6	1.020	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1020</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.083487978	-47.023052668	726.4	1.050	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1050</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.083260447	-47.022892676	726.3	1.080	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1080</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.083032916	-47.022732684	722.3	1.110	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1110</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.082805385	-47.022572693	718.3	1.140	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1140</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
W	-24.082577854	-47.022412702	714.2	1.170	Line 213	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1170</td></tr><tr><td><b>angle</b></td><td>32.019121150224</td></tr></table>	32.019121150224
