type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle 
W	-24.173920135	-46.819864186	5.3	0	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.173657075	-46.819793898	5.4	30	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.173394015	-46.819723611	5.3	60	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.173130955	-46.819653324	5.8	90	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.172867895	-46.819583038	6.4	120	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.172604834	-46.819512752	6.9	150	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.172341774	-46.819442466	6.9	180	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.172078714	-46.81937218	6.5	210	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.171815653	-46.819301895	6.2	240	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.171552593	-46.81923161	6.1	270	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.171289532	-46.819161326	6.0	300	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.171026472	-46.819091042	6.0	330	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.170763411	-46.819020758	6.0	360	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.17050035	-46.818950474	6.6	390	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>390</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.170237289	-46.818880191	7.3	420	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>420</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.169974229	-46.818809908	8.1	450	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>450</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
W	-24.169711168	-46.818739625	8.9	480	Line 194	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>480</td></tr><tr><td><b>angle</b></td><td>13.0277928409762</td></tr></table>	13.0277928409762 
