type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle
W	-23.839000002	-47.272786682	993.2		Line 244	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>63.0010297247974</td></tr></table>	63.0010297247974
W	-23.838880954	-47.272522264	987.0	0.030	Line 244	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>63.0010297247974</td></tr></table>	63.0010297247974
W	-23.838761905	-47.272257846	982.2	0.060	Line 244	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>63.0010297247974</td></tr></table>	63.0010297247974
W	-23.838642855	-47.271993429	978.1	0.090	Line 244	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>63.0010297247974</td></tr></table>	63.0010297247974
W	-23.838523805	-47.271729013	974.5	0.120	Line 244	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>63.0010297247974</td></tr></table>	63.0010297247974
W	-23.838404755	-47.271464597	975.6	0.150	Line 244	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>63.0010297247974</td></tr></table>	63.0010297247974
W	-23.838285704	-47.271200181	979.2	0.180	Line 244	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>63.0010297247974</td></tr></table>	63.0010297247974
W	-23.838166652	-47.270935766	984.1	0.210	Line 244	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>63.0010297247974</td></tr></table>	63.0010297247974
W	-23.838047600	-47.270671351	988.1	0.240	Line 244	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>63.0010297247974</td></tr></table>	63.0010297247974
W	-23.837928548	-47.270406937	991.6	0.270	Line 244	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>63.0010297247974</td></tr></table>	63.0010297247974
W	-23.837809495	-47.270142523	995.4	0.300	Line 244	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>63.0010297247974</td></tr></table>	63.0010297247974
