type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle 
W	-23.359618276	-46.007112638	599.3	0	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.359704685	-46.007390795	596.0	30	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.359791093	-46.007668952	598.3	60	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.359877501	-46.00794711	604.0	90	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.359963909	-46.008225268	610.3	120	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.360050315	-46.008503427	608.9	150	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.360136722	-46.008781586	603.0	180	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.360223128	-46.009059745	597.7	210	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.360309533	-46.009337904	594.0	240	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.360395938	-46.009616064	589.9	270	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.360482342	-46.009894224	584.3	300	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.360568746	-46.010172385	580.4	330	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.360655149	-46.010450546	577.7	360	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.360741552	-46.010728707	574.3	390	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>390</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.360827954	-46.011006869	573.4	420	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>420</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.360914356	-46.011285031	575.5	450	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>450</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.361000757	-46.011563193	577.3	480	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>480</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.361087158	-46.011841356	577.5	510	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>510</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.361173558	-46.012119518	576.3	540	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>540</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.361259958	-46.012397682	574.5	570	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>570</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.361346357	-46.012675845	574.1	600	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>600</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.361432756	-46.012954009	574.7	630	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>630</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.361519154	-46.013232174	575.3	660	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>660</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.361605552	-46.013510338	575.2	690	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>690</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
W	-23.361691949	-46.013788503	574.4	720	Line 72	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>720</td></tr><tr><td><b>angle</b></td><td>251.003912880889</td></tr></table>	251.003912880889 
