type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle 
W	-24.068573586	-46.249210716	0.0	0	Line 144	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>323.034717740591</td></tr></table>	323.034717740591 
W	-24.068355687	-46.249386036	0.0	30	Line 144	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>323.034717740591</td></tr></table>	323.034717740591 
W	-24.068137788	-46.249561355	0.0	60	Line 144	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>323.034717740591</td></tr></table>	323.034717740591 
W	-24.067919888	-46.249736673	0.0	90	Line 144	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>323.034717740591</td></tr></table>	323.034717740591 
W	-24.067701989	-46.249911991	0.0	120	Line 144	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>323.034717740591</td></tr></table>	323.034717740591 
W	-24.067484089	-46.250087308	0.0	150	Line 144	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>323.034717740591</td></tr></table>	323.034717740591 
W	-24.067266189	-46.250262625	0.0	180	Line 144	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>323.034717740591</td></tr></table>	323.034717740591 
W	-24.067048289	-46.25043794	0.0	210	Line 144	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>323.034717740591</td></tr></table>	323.034717740591 
W	-24.066830388	-46.250613256	0.0	240	Line 144	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>323.034717740591</td></tr></table>	323.034717740591 
W	-24.066612488	-46.250788571	0.0	270	Line 144	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>323.034717740591</td></tr></table>	323.034717740591 
