type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle 
W	-22.957397193	-46.450029421	804.8	0	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
W	-22.957655528	-46.450117589	803.8	30	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
W	-22.957913863	-46.450205757	802.8	60	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
W	-22.958172198	-46.450293926	802.0	90	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
W	-22.958430533	-46.450382095	801.7	120	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
W	-22.958688868	-46.450470265	802.1	150	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
W	-22.958947203	-46.450558435	802.6	180	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
W	-22.959205538	-46.450646605	802.9	210	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
W	-22.959463872	-46.450734775	802.3	240	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
W	-22.959722207	-46.450822946	801.7	270	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
W	-22.959980541	-46.450911118	800.9	300	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
W	-22.960238876	-46.450999289	801.4	330	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
W	-22.96049721	-46.451087461	802.0	360	Line 18	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>196.973786759971</td></tr></table>	196.973786759971 
