type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle
W	-24.114049944	-46.987387742	220.1		Line 209	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>28.0211554053357</td></tr></table>	28.0211554053357
W	-24.113812691	-46.987245443	221.7	0.030	Line 209	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>28.0211554053357</td></tr></table>	28.0211554053357
W	-24.113575439	-46.987103144	223.6	0.060	Line 209	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>28.0211554053357</td></tr></table>	28.0211554053357
W	-24.113338186	-46.986960846	225.8	0.090	Line 209	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>28.0211554053357</td></tr></table>	28.0211554053357
W	-24.113100933	-46.986818549	229.0	0.120	Line 209	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>28.0211554053357</td></tr></table>	28.0211554053357
W	-24.112863680	-46.986676252	232.1	0.150	Line 209	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>28.0211554053357</td></tr></table>	28.0211554053357
W	-24.112626426	-46.986533956	236.8	0.180	Line 209	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>28.0211554053357</td></tr></table>	28.0211554053357
W	-24.112389173	-46.986391660	242.8	0.210	Line 209	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>28.0211554053357</td></tr></table>	28.0211554053357
W	-24.112151919	-46.986249365	250.5	0.240	Line 209	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>28.0211554053357</td></tr></table>	28.0211554053357
W	-24.111914665	-46.986107070	257.5	0.270	Line 209	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>28.0211554053357</td></tr></table>	28.0211554053357
