type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle
W	-23.430707802	-47.327808972	603.0		Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.430763665	-47.327521814	600.9	0.030	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.430819527	-47.327234655	599.1	0.060	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.430875390	-47.326947496	597.1	0.090	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.430931251	-47.326660337	595.0	0.120	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.430987112	-47.326373177	595.7	0.150	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431042973	-47.326086018	596.2	0.180	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431098833	-47.325798858	596.8	0.210	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431154693	-47.325511697	599.2	0.240	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431210552	-47.325224537	601.4	0.270	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431266410	-47.324937376	603.1	0.300	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431322268	-47.324650214	604.1	0.330	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431378126	-47.324363053	605.3	0.360	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431433983	-47.324075891	606.3	0.390	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>390</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431489839	-47.323788729	606.8	0.420	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>420</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431545695	-47.323501566	607.4	0.450	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>450</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431601551	-47.323214404	607.7	0.480	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>480</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431657406	-47.322927241	607.6	0.510	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>510</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431713260	-47.322640078	607.3	0.540	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>540</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431769114	-47.322352914	607.2	0.570	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>570</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431824968	-47.322065750	607.3	0.600	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>600</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431880821	-47.321778586	607.7	0.630	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>630</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431936673	-47.321491422	609.5	0.660	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>660</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.431992525	-47.321204257	612.1	0.690	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>690</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432048377	-47.320917092	614.8	0.720	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>720</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432104228	-47.320629927	618.7	0.750	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>750</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432160078	-47.320342761	622.7	0.780	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>780</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432215928	-47.320055595	626.3	0.810	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>810</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432271777	-47.319768429	629.9	0.840	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>840</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432327626	-47.319481263	632.9	0.870	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>870</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432383474	-47.319194096	635.3	0.900	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>900</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432439322	-47.318906929	637.6	0.930	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>930</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432495170	-47.318619761	639.4	0.960	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>960</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432551016	-47.318332594	642.2	0.990	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>990</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432606863	-47.318045426	645.1	1.020	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1020</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432662709	-47.317758258	647.9	1.050	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1050</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432718554	-47.317471089	651.2	1.080	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1080</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432774399	-47.317183921	658.8	1.110	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1110</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432830243	-47.316896752	666.1	1.140	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1140</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432886087	-47.316609582	672.8	1.170	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1170</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432941930	-47.316322413	677.3	1.200	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1200</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.432997773	-47.316035243	682.0	1.230	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1230</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433053615	-47.315748073	686.7	1.260	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1260</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433109457	-47.315460902	691.8	1.290	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1290</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433165298	-47.315173731	697.3	1.320	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1320</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433221139	-47.314886560	700.9	1.350	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1350</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433276979	-47.314599389	701.4	1.380	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1380</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433332819	-47.314312217	702.5	1.410	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1410</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433388658	-47.314025045	699.5	1.440	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1440</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433444497	-47.313737873	692.6	1.470	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1470</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433500335	-47.313450701	685.5	1.500	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1500</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433556172	-47.313163528	679.5	1.530	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1530</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433612009	-47.312876355	674.7	1.560	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1560</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433667846	-47.312589181	670.2	1.590	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1590</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433723682	-47.312302008	667.5	1.620	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1620</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433779518	-47.312014834	665.5	1.650	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1650</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433835353	-47.311727659	663.5	1.680	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1680</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433891188	-47.311440485	661.4	1.710	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1710</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.433947022	-47.311153310	659.2	1.740	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1740</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.434002855	-47.310866135	657.2	1.770	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1770</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.434058688	-47.310578960	655.2	1.800	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1800</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
W	-23.434114521	-47.310291784	653.1	1.830	Line 282	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>1830</td></tr><tr><td><b>angle</b></td><td>100.979009520308</td></tr></table>	100.979009520308
