type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle 
W	-23.918408461	-46.091502639	0.0	0	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.918255109	-46.091745606	0.0	30	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.918101757	-46.091988572	0.0	60	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.917948404	-46.092231537	0.0	90	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.917795051	-46.092474502	0.0	120	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.917641698	-46.092717467	0.0	150	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.917488344	-46.092960431	0.0	180	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.91733499	-46.093203394	0.0	210	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.917181636	-46.093446357	0.0	240	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.917028281	-46.093689319	0.0	270	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.916874926	-46.09393228	0.0	300	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.916721571	-46.094175241	0.0	330	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.916568215	-46.094418202	0.0	360	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.916414859	-46.094661161	0.0	390	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>390</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.916261502	-46.094904121	0.0	420	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>420</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.916108145	-46.095147079	0.0	450	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>450</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.915954788	-46.095390037	0.0	480	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>480</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.91580143	-46.095632995	0.0	510	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>510</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.915648072	-46.095875952	0.0	540	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>540</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
W	-23.915494714	-46.096118908	0.0	570	Line 125	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>570</td></tr><tr><td><b>angle</b></td><td>304.030498065689</td></tr></table>	304.030498065689 
