type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle 
W	-23.298086994	-46.033488178	623.2	0	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
W	-23.298199748	-46.033754916	618.7	30	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
W	-23.298312503	-46.034021654	614.7	60	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
W	-23.298425257	-46.034288392	611.8	90	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
W	-23.29853801	-46.034555132	609.0	120	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
W	-23.298650763	-46.034821871	606.3	150	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
W	-23.298763515	-46.035088611	604.1	180	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
W	-23.298876267	-46.035355351	603.1	210	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
W	-23.298989018	-46.035622092	602.2	240	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
W	-23.299101769	-46.035888834	602.3	270	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
W	-23.29921452	-46.036155575	605.0	300	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
W	-23.29932727	-46.036422317	607.2	330	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
W	-23.299440019	-46.03668906	609.3	360	Line 66	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>245.000207129083</td></tr></table>	245.000207129083 
