type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle 
W	-24.184660657	-46.76091676	0.0	0	Line 189	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>8.02960384703207</td></tr></table>	8.02960384703207 
W	-24.184392956	-46.760871838	0.0	30	Line 189	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>8.02960384703207</td></tr></table>	8.02960384703207 
W	-24.184125254	-46.760826916	0.0	60	Line 189	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>8.02960384703207</td></tr></table>	8.02960384703207 
W	-24.183857552	-46.760781995	0.0	90	Line 189	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>8.02960384703207</td></tr></table>	8.02960384703207 
W	-24.18358985	-46.760737074	0.0	120	Line 189	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>8.02960384703207</td></tr></table>	8.02960384703207 
W	-24.183322148	-46.760692153	0.0	150	Line 189	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>8.02960384703207</td></tr></table>	8.02960384703207 
W	-24.183054446	-46.760647232	0.0	180	Line 189	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>8.02960384703207</td></tr></table>	8.02960384703207 
W	-24.182786744	-46.760602311	0.0	210	Line 189	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>8.02960384703207</td></tr></table>	8.02960384703207 
W	-24.182519042	-46.760557391	0.0	240	Line 189	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>8.02960384703207</td></tr></table>	8.02960384703207 
W	-24.18225134	-46.760512471	0.0	270	Line 189	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>8.02960384703207</td></tr></table>	8.02960384703207 
W	-24.181983638	-46.760467551	0.0	300	Line 189	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>8.02960384703207</td></tr></table>	8.02960384703207 
