type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle 
W	-24.183547307	-46.545363593	0.0	0	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.183280012	-46.545411478	0.0	30	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.183012718	-46.545459362	0.0	60	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.182745424	-46.545507247	0.0	90	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.18247813	-46.545555131	0.0	120	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.182210836	-46.545603015	0.0	150	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.181943541	-46.545650899	0.0	180	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.181676247	-46.545698783	0.0	210	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.181408953	-46.545746666	0.0	240	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.181141658	-46.54579455	0.0	270	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.180874364	-46.545842433	0.0	300	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.18060707	-46.545890316	0.0	330	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.180339775	-46.545938199	0.0	360	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
W	-24.180072481	-46.545986082	0.0	390	Line 171	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>390</td></tr><tr><td><b>angle</b></td><td>350.034178017931</td></tr></table>	350.034178017931 
