type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle 
W	-23.945201993	-46.112639919	0.0	0	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.945037126	-46.112873838	0.0	30	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.944872259	-46.113107756	0.0	60	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.944707391	-46.113341674	0.0	90	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.944542523	-46.113575591	0.0	120	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.944377655	-46.113809508	0.0	150	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.944212787	-46.114043423	0.0	180	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.944047918	-46.114277339	0.0	210	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.943883049	-46.114511253	0.0	240	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.943718179	-46.114745168	0.0	270	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.943553309	-46.114979081	0.0	300	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.943388439	-46.115212994	0.0	330	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.943223569	-46.115446906	0.0	360	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.943058698	-46.115680818	0.0	390	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>390</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.942893827	-46.115914729	0.0	420	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>420</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.942728955	-46.11614864	0.0	450	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>450</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.942564083	-46.11638255	0.0	480	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>480</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.942399211	-46.116616459	0.0	510	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>510</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.942234338	-46.116850367	0.0	540	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>540</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.942069466	-46.117084276	0.0	570	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>570</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.941904592	-46.117318183	0.0	600	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>600</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.941739719	-46.11755209	0.0	630	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>630</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.941574845	-46.117785996	0.0	660	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>660</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.941409971	-46.118019902	0.0	690	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>690</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.941245096	-46.118253807	0.0	720	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>720</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.941080221	-46.118487712	0.0	750	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>750</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.940915346	-46.118721615	0.0	780	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>780</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.94075047	-46.118955519	0.0	810	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>810</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.940585594	-46.119189421	0.0	840	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>840</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.940420718	-46.119423323	0.0	870	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>870</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.940255841	-46.119657225	0.0	900	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>900</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
W	-23.940090964	-46.119891126	0.0	930	Line 128	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>930</td></tr><tr><td><b>angle</b></td><td>307.031402242817</td></tr></table>	307.031402242817 
