type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle
W	-23.246027086	-47.251405982	586.8		Line 300	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>118.971213104057</td></tr></table>	118.971213104057
W	-23.246161922	-47.251151812	591.3	0.030	Line 300	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>118.971213104057</td></tr></table>	118.971213104057
W	-23.246296757	-47.250897642	596.1	0.060	Line 300	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>118.971213104057</td></tr></table>	118.971213104057
W	-23.246431593	-47.250643471	601.4	0.090	Line 300	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>118.971213104057</td></tr></table>	118.971213104057
W	-23.246566427	-47.250389299	607.0	0.120	Line 300	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>118.971213104057</td></tr></table>	118.971213104057
W	-23.246701262	-47.250135127	612.4	0.150	Line 300	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>118.971213104057</td></tr></table>	118.971213104057
W	-23.246836095	-47.249880955	614.2	0.180	Line 300	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>118.971213104057</td></tr></table>	118.971213104057
W	-23.246970929	-47.249626782	614.2	0.210	Line 300	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>118.971213104057</td></tr></table>	118.971213104057
W	-23.247105762	-47.249372608	614.3	0.240	Line 300	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>118.971213104057</td></tr></table>	118.971213104057
W	-23.247240595	-47.249118434	614.1	0.270	Line 300	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>118.971213104057</td></tr></table>	118.971213104057
