type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle 
W	-24.191764471	-46.641070292	0.0	0	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.191493671	-46.641076965	0.0	30	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.191222872	-46.641083637	0.0	60	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.190952072	-46.64109031	0.0	90	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.190681272	-46.641096983	0.0	120	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.190410472	-46.641103655	0.0	150	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.190139673	-46.641110328	0.0	180	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.189868873	-46.641117001	0.0	210	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.189598073	-46.641123673	0.0	240	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.189327273	-46.641130346	0.0	270	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.189056474	-46.641137019	0.0	300	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>300</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.188785674	-46.641143691	0.0	330	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>330</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.188514874	-46.641150364	0.0	360	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>360</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
W	-24.188244074	-46.641157037	0.0	390	Line 179	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>390</td></tr><tr><td><b>angle</b></td><td>358.032538332307</td></tr></table>	358.032538332307 
