type	latitude	longitude	altitude (m)	distance (km)	name	desc	angle
W	-22.938034089	-46.779617097	866.3		Line 350	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td></td></tr><tr><td><b>angle</b></td><td>168.965652822475</td></tr></table>	168.965652822475
W	-22.938300583	-46.779564597	872.0	0.030	Line 350	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>30</td></tr><tr><td><b>angle</b></td><td>168.965652822475</td></tr></table>	168.965652822475
W	-22.938567077	-46.779512096	876.3	0.060	Line 350	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>60</td></tr><tr><td><b>angle</b></td><td>168.965652822475</td></tr></table>	168.965652822475
W	-22.938833571	-46.779459596	880.9	0.090	Line 350	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>90</td></tr><tr><td><b>angle</b></td><td>168.965652822475</td></tr></table>	168.965652822475
W	-22.939100065	-46.779407095	886.1	0.120	Line 350	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>120</td></tr><tr><td><b>angle</b></td><td>168.965652822475</td></tr></table>	168.965652822475
W	-22.939366560	-46.779354594	894.5	0.150	Line 350	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>150</td></tr><tr><td><b>angle</b></td><td>168.965652822475</td></tr></table>	168.965652822475
W	-22.939633054	-46.779302093	904.3	0.180	Line 350	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>180</td></tr><tr><td><b>angle</b></td><td>168.965652822475</td></tr></table>	168.965652822475
W	-22.939899548	-46.779249592	914.5	0.210	Line 350	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>210</td></tr><tr><td><b>angle</b></td><td>168.965652822475</td></tr></table>	168.965652822475
W	-22.940166042	-46.779197090	924.2	0.240	Line 350	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>240</td></tr><tr><td><b>angle</b></td><td>168.965652822475</td></tr></table>	168.965652822475
W	-22.940432536	-46.779144589	933.0	0.270	Line 350	<table cellspacing="0" cellpadding="2" border="1" style="border-collapse:collapse"><tr><td><b>distance</b></td><td>270</td></tr><tr><td><b>angle</b></td><td>168.965652822475</td></tr></table>	168.965652822475
