latitude;longitude;altitude (m);distance_m;alt_x;alt_y;name;obstrucao;angle 
-23.065655956;-46.230299398;930.3;69960;50.48000000000002;981.78;Line 39;0;217.984083711797
-23.065868102;-46.230481548;927.8;69930;50.458353344768454;981.7583533447685;Line 39;0;217.984083711797
-23.066080247;-46.230663698;926.6;69900;50.4367066895369;981.7367066895368;Line 39;0;217.984083711797
-23.066292392;-46.230845849;927.9;69870;50.41506003430534;981.7150600343053;Line 39;0;217.984083711797
-23.066504537;-46.231028;925.6;69840;50.39341337907377;981.6934133790737;Line 39;0;217.984083711797
-23.066716682;-46.231210152;924.7;69810;50.371766723842214;981.6717667238422;Line 39;0;217.984083711797
-23.066928826;-46.231392305;923.6;69780;50.35012006861065;981.6501200686106;Line 39;0;217.984083711797
-23.06714097;-46.231574458;924.1;69750;50.32847341337909;981.6284734133791;Line 39;0;217.984083711797
-23.067353114;-46.231756612;926.2;69720;50.30682675814754;981.6068267581475;Line 39;0;217.984083711797
-23.067565258;-46.231938766;925.6;69690;50.285180102915966;981.585180102916;Line 39;0;217.984083711797
-23.067777401;-46.232120921;917.7;69660;50.26353344768441;981.5635334476843;Line 39;0;217.984083711797
-23.067989544;-46.232303076;909.8;69630;50.241886792452846;981.5418867924528;Line 39;0;217.984083711797
-23.068201687;-46.232485232;901.9;69600;50.22024013722129;981.5202401372212;Line 39;0;217.984083711797
-23.06841383;-46.232667389;899.4;69570;50.19859348198973;981.4985934819897;Line 39;0;217.984083711797
-23.068625972;-46.232849546;899.2;69540;50.17694682675816;981.4769468267581;Line 39;0;217.984083711797
-23.068838115;-46.233031704;899.6;69510;50.155300171526605;981.4553001715266;Line 39;0;217.984083711797
-23.069050257;-46.233213862;900.6;69480;50.13365351629504;981.433653516295;Line 39;0;217.984083711797
-23.069262398;-46.233396021;903.3;69450;50.112006861063485;981.4120068610634;Line 39;0;217.984083711797
-23.06947454;-46.233578181;905.3;69420;50.09036020583193;981.3903602058319;Line 39;0;217.984083711797
-23.069686681;-46.233760341;905.2;69390;50.06871355060036;981.3687135506003;Line 39;0;217.984083711797
-23.069898822;-46.233942501;903.0;69360;50.0470668953688;981.3470668953687;Line 39;0;217.984083711797
-23.070110963;-46.234124663;898.4;69330;50.02542024013724;981.3254202401372;Line 39;0;217.984083711797
-23.070323103;-46.234306825;890.7;69300;50.00377358490568;981.3037735849057;Line 39;0;217.984083711797
-23.070535244;-46.234488987;882.5;69270;49.98212692967412;981.2821269296741;Line 39;0;217.984083711797
-23.070747384;-46.23467115;874.4;69240;49.96048027444255;981.2604802744426;Line 39;0;217.984083711797
-23.070959523;-46.234853313;865.3;69210;49.938833619210996;981.2388336192109;Line 39;0;217.984083711797
-23.071171663;-46.235035478;857.4;69180;49.91718696397943;981.2171869639794;Line 39;0;217.984083711797
-23.071383802;-46.235217642;851.8;69150;49.895540308747876;981.1955403087478;Line 39;0;217.984083711797
-23.071595941;-46.235399807;846.8;69120;49.87389365351632;981.1738936535163;Line 39;0;217.984083711797
-23.07180808;-46.235581973;847.4;69090;49.85224699828475;981.1522469982847;Line 39;0;217.984083711797
-23.072020219;-46.23576414;851.2;69060;49.83060034305319;981.1306003430532;Line 39;0;217.984083711797
-23.072232357;-46.235946307;856.0;69030;49.80895368782163;981.1089536878216;Line 39;0;217.984083711797
-23.072444495;-46.236128474;860.4;69000;49.78730703259007;981.08730703259;Line 39;0;217.984083711797
-23.072656633;-46.236310643;864.7;68970;49.76566037735851;981.0656603773584;Line 39;0;217.984083711797
-23.072868771;-46.236492811;868.5;68940;49.744013722126944;981.0440137221269;Line 39;0;217.984083711797
-23.073080908;-46.236674981;871.8;68910;49.72236706689539;981.0223670668953;Line 39;0;217.984083711797
-23.073293045;-46.236857151;874.4;68880;49.70072041166382;981.0007204116638;Line 39;0;217.984083711797
-23.073505182;-46.237039321;872.6;68850;49.67907375643227;980.9790737564322;Line 39;0;217.984083711797
-23.073717319;-46.237221492;869.4;68820;49.6574271012007;980.9574271012007;Line 39;0;217.984083711797
-23.073929455;-46.237403664;865.6;68790;49.63578044596914;980.935780445969;Line 39;0;217.984083711797
-23.074141591;-46.237585836;860.9;68760;49.61413379073758;980.9141337907375;Line 39;0;217.984083711797
-23.074353727;-46.237768009;854.5;68730;49.59248713550602;980.8924871355059;Line 39;0;217.984083711797
-23.074565863;-46.237950182;848.2;68700;49.57084048027446;980.8708404802744;Line 39;0;217.984083711797
-23.074777999;-46.238132356;842.2;68670;49.5491938250429;980.8491938250429;Line 39;0;217.984083711797
-23.074990134;-46.23831453;836.4;68640;49.527547169811335;980.8275471698113;Line 39;0;217.984083711797
-23.075202269;-46.238496706;835.7;68610;49.50590051457978;980.8059005145798;Line 39;0;217.984083711797
-23.075414403;-46.238678881;836.6;68580;49.484253859348215;980.7842538593482;Line 39;0;217.984083711797
-23.075626538;-46.238861058;838.5;68550;49.46260720411666;980.7626072041166;Line 39;0;217.984083711797
-23.075838672;-46.239043234;841.6;68520;49.440960548885094;980.740960548885;Line 39;0;217.984083711797
-23.076050806;-46.239225412;847.2;68490;49.41931389365353;980.7193138936535;Line 39;0;217.984083711797
-23.07626294;-46.23940759;853.2;68460;49.397667238421974;980.6976672384219;Line 39;0;217.984083711797
-23.076475074;-46.239589768;858.5;68430;49.37602058319041;980.6760205831904;Line 39;0;217.984083711797
-23.076687207;-46.239771947;862.7;68400;49.354373927958854;980.6543739279588;Line 39;0;217.984083711797
-23.07689934;-46.239954127;861.4;68370;49.33272727272729;980.6327272727273;Line 39;0;217.984083711797
-23.077111473;-46.240136307;857.3;68340;49.311080617495726;980.6110806174956;Line 39;0;217.984083711797
-23.077323605;-46.240318488;853.0;68310;49.28943396226417;980.5894339622641;Line 39;0;217.984083711797
-23.077535738;-46.24050067;849.4;68280;49.267787307032606;980.5677873070325;Line 39;0;217.984083711797
-23.07774787;-46.240682852;846.5;68250;49.24614065180105;980.546140651801;Line 39;0;217.984083711797
-23.077960002;-46.240865034;842.9;68220;49.224493996569485;980.5244939965694;Line 39;0;217.984083711797
-23.078172133;-46.241047218;837.6;68190;49.20284734133792;980.5028473413379;Line 39;0;217.984083711797
-23.078384265;-46.241229401;833.1;68160;49.181200686106365;980.4812006861064;Line 39;0;217.984083711797
-23.078596396;-46.241411586;829.9;68130;49.1595540308748;980.4595540308748;Line 39;0;217.984083711797
