latitude;longitude;altitude (m);distance_m;alt_x;alt_y;name;obstrucao;angle
-23.190479006;-47.212554;624.4;69960;356.38;981.78;Line 306;0;124.969210251344
-23.190637584;-47.212316511;623.9;69930;356.22717838765004;981.62717838765;Line 306;0;124.969210251344
-23.190796161;-47.21207902;623.6;69900;356.07435677530015;981.4743567753001;Line 306;0;124.969210251344
-23.190954738;-47.21184153;623.4;69870;355.9215351629503;981.3215351629503;Line 306;0;124.969210251344
-23.191113315;-47.211604038;623.3;69840;355.76871355060035;981.1687135506004;Line 306;0;124.969210251344
-23.191271891;-47.211366546;623.9;69810;355.61589193825046;981.0158919382504;Line 306;0;124.969210251344
-23.191430468;-47.211129054;624.4;69780;355.4630703259005;980.8630703259005;Line 306;0;124.969210251344
-23.191589043;-47.210891561;625.0;69750;355.3102487135506;980.7102487135505;Line 306;0;124.969210251344
-23.191747619;-47.210654067;626.0;69720;355.1574271012007;980.5574271012007;Line 306;0;124.969210251344
-23.191906194;-47.210416573;627.4;69690;355.00460548885076;980.4046054888507;Line 306;0;124.969210251344
-23.192064769;-47.210179078;628.7;69660;354.85178387650086;980.2517838765009;Line 306;0;124.969210251344
-23.192223344;-47.209941583;630.0;69630;354.6989622641509;980.0989622641509;Line 306;0;124.969210251344
-23.192381918;-47.209704087;631.1;69600;354.546140651801;979.946140651801;Line 306;0;124.969210251344
-23.192540492;-47.20946659;631.7;69570;354.3933190394511;979.793319039451;Line 306;0;124.969210251344
-23.192699065;-47.209229093;632.0;69540;354.2404974271012;979.6404974271012;Line 306;0;124.969210251344
-23.192857639;-47.208991595;633.2;69510;354.0876758147513;979.4876758147514;Line 306;0;124.969210251344
-23.193016212;-47.208754097;634.4;69480;353.93485420240137;979.3348542024014;Line 306;0;124.969210251344
-23.193174784;-47.208516598;635.1;69450;353.7820325900515;979.1820325900514;Line 306;0;124.969210251344
-23.193333357;-47.208279099;635.7;69420;353.6292109777016;979.0292109777015;Line 306;0;124.969210251344
-23.193491929;-47.208041599;637.0;69390;353.4763893653516;978.8763893653515;Line 306;0;124.969210251344
-23.1936505;-47.207804098;638.0;69360;353.3235677530017;978.7235677530017;Line 306;0;124.969210251344
-23.193809072;-47.207566597;638.6;69330;353.1707461406518;978.5707461406517;Line 306;0;124.969210251344
