latitude;longitude;altitude (m);distance_m;alt_x;alt_y;name;obstrucao;angle 
-23.158233906;-46.128319245;768.9;69960;211.88;981.78;Line 51;0;229.991020337296
-23.158406491;-46.128545143;771.0;69930;211.7891423670669;981.6891423670669;Line 51;0;229.991020337296
-23.158579076;-46.128771041;772.4;69900;211.69828473413378;981.5982847341338;Line 51;0;229.991020337296
-23.15875166;-46.128996939;774.4;69870;211.60742710120067;981.5074271012006;Line 51;0;229.991020337296
-23.158924244;-46.129222838;776.4;69840;211.51656946826756;981.4165694682675;Line 51;0;229.991020337296
-23.159096828;-46.129448738;776.9;69810;211.42571183533445;981.3257118353345;Line 51;0;229.991020337296
-23.159269411;-46.129674638;777.9;69780;211.33485420240137;981.2348542024014;Line 51;0;229.991020337296
-23.159441994;-46.129900538;780.7;69750;211.24399656946827;981.1439965694683;Line 51;0;229.991020337296
-23.159614577;-46.13012644;788.3;69720;211.15313893653516;981.0531389365351;Line 51;0;229.991020337296
-23.159787159;-46.130352342;798.2;69690;211.06228130360205;980.962281303602;Line 51;0;229.991020337296
-23.159959741;-46.130578244;806.9;69660;210.97142367066894;980.871423670669;Line 51;0;229.991020337296
-23.160132323;-46.130804147;815.6;69630;210.88056603773586;980.7805660377359;Line 51;0;229.991020337296
-23.160304904;-46.131030051;829.1;69600;210.78970840480275;980.6897084048028;Line 51;0;229.991020337296
-23.160477485;-46.131255955;842.0;69570;210.69885077186964;980.5988507718696;Line 51;0;229.991020337296
-23.160650066;-46.13148186;853.6;69540;210.60799313893654;980.5079931389365;Line 51;0;229.991020337296
-23.160822646;-46.131707765;865.0;69510;210.51713550600343;980.4171355060034;Line 51;0;229.991020337296
-23.160995226;-46.131933671;882.0;69480;210.42627787307032;980.3262778730702;Line 51;0;229.991020337296
-23.161167805;-46.132159577;897.5;69450;210.3354202401372;980.2354202401372;Line 51;0;229.991020337296
-23.161340384;-46.132385484;911.2;69420;210.2445626072041;980.1445626072041;Line 51;0;229.991020337296
-23.161512963;-46.132611392;921.2;69390;210.153704974271;980.053704974271;Line 51;0;229.991020337296
