latitude;longitude;altitude (m);distance_m;alt_x;alt_y;name;obstrucao;angle
-23.617161255;-47.339935553;842.1;69960;138.67999999999995;981.78;Line 265;0;83.9882720013978
-23.617137306;-47.339642822;842.7;69930;138.62053173241847;981.7205317324185;Line 265;0;83.9882720013978
-23.617113356;-47.339350091;843.3;69900;138.561063464837;981.6610634648371;Line 265;0;83.9882720013978
-23.617089406;-47.33905736;844.3;69870;138.5015951972555;981.6015951972555;Line 265;0;83.9882720013978
-23.617065455;-47.338764629;846.0;69840;138.44212692967406;981.542126929674;Line 265;0;83.9882720013978
-23.617041504;-47.338471898;847.6;69810;138.38265866209258;981.4826586620926;Line 265;0;83.9882720013978
-23.617017552;-47.338179167;848.3;69780;138.3231903945111;981.4231903945112;Line 265;0;83.9882720013978
-23.6169936;-47.337886437;848.5;69750;138.26372212692962;981.3637221269296;Line 265;0;83.9882720013978
-23.616969647;-47.337593706;848.6;69720;138.20425385934814;981.3042538593481;Line 265;0;83.9882720013978
-23.616945694;-47.337300975;847.2;69690;138.1447855917667;981.2447855917667;Line 265;0;83.9882720013978
-23.616921739;-47.337008245;845.4;69660;138.0853173241852;981.1853173241852;Line 265;0;83.9882720013978
-23.616897785;-47.336715514;843.6;69630;138.02584905660373;981.1258490566038;Line 265;0;83.9882720013978
-23.61687383;-47.336422784;842.9;69600;137.96638078902225;981.0663807890223;Line 265;0;83.9882720013978
-23.616849874;-47.336130053;842.4;69570;137.90691252144077;981.0069125214408;Line 265;0;83.9882720013978
-23.616825918;-47.335837323;842.0;69540;137.84744425385932;980.9474442538593;Line 265;0;83.9882720013978
-23.616801961;-47.335544593;842.0;69510;137.78797598627784;980.8879759862779;Line 265;0;83.9882720013978
-23.616778003;-47.335251862;842.0;69480;137.72850771869636;980.8285077186964;Line 265;0;83.9882720013978
-23.616754046;-47.334959132;842.0;69450;137.66903945111486;980.7690394511148;Line 265;0;83.9882720013978
-23.616730087;-47.334666402;842.0;69420;137.60957118353338;980.7095711835334;Line 265;0;83.9882720013978
-23.616706128;-47.334373672;842.0;69390;137.55010291595192;980.650102915952;Line 265;0;83.9882720013978
-23.616682168;-47.334080942;842.0;69360;137.49063464837045;980.5906346483705;Line 265;0;83.9882720013978
-23.616658208;-47.333788212;842.0;69330;137.43116638078897;980.531166380789;Line 265;0;83.9882720013978
-23.616634247;-47.333495482;842.0;69300;137.3716981132075;980.4716981132075;Line 265;0;83.9882720013978
-23.616610286;-47.333202752;842.0;69270;137.312229845626;980.412229845626;Line 265;0;83.9882720013978
-23.616586324;-47.332910022;842.0;69240;137.25276157804456;980.3527615780446;Line 265;0;83.9882720013978
-23.616562362;-47.332617293;842.0;69210;137.19329331046308;980.2932933104631;Line 265;0;83.9882720013978
-23.616538399;-47.332324563;842.0;69180;137.1338250428816;980.2338250428816;Line 265;0;83.9882720013978
-23.616514435;-47.332031833;842.0;69150;137.07435677530012;980.1743567753001;Line 265;0;83.9882720013978
-23.616490471;-47.331739104;842.0;69120;137.01488850771864;980.1148885077187;Line 265;0;83.9882720013978
-23.616466506;-47.331446374;842.0;69090;136.9554202401372;980.0554202401372;Line 265;0;83.9882720013978
-23.616442541;-47.331153645;842.0;69060;136.8959519725557;979.9959519725558;Line 265;0;83.9882720013978
-23.616418575;-47.330860915;842.0;69030;136.83648370497423;979.9364837049743;Line 265;0;83.9882720013978
-23.616394609;-47.330568186;842.0;69000;136.77701543739275;979.8770154373927;Line 265;0;83.9882720013978
-23.616370642;-47.330275457;842.0;68970;136.71754716981127;979.8175471698113;Line 265;0;83.9882720013978
-23.616346674;-47.329982727;842.0;68940;136.65807890222982;979.7580789022298;Line 265;0;83.9882720013978
-23.616322706;-47.329689998;842.0;68910;136.59861063464834;979.6986106346484;Line 265;0;83.9882720013978
-23.616298738;-47.329397269;842.0;68880;136.53914236706686;979.6391423670668;Line 265;0;83.9882720013978
-23.616274768;-47.32910454;842.0;68850;136.47967409948538;979.5796740994854;Line 265;0;83.9882720013978
-23.616250799;-47.328811811;842.2;68820;136.4202058319039;979.5202058319039;Line 265;0;83.9882720013978
-23.616226828;-47.328519082;842.4;68790;136.36073756432242;979.4607375643225;Line 265;0;83.9882720013978
-23.616202857;-47.328226353;843.1;68760;136.30126929674094;979.401269296741;Line 265;0;83.9882720013978
-23.616178886;-47.327933624;844.8;68730;136.24180102915946;979.3418010291595;Line 265;0;83.9882720013978
-23.616154914;-47.327640896;846.5;68700;136.18233276157798;979.282332761578;Line 265;0;83.9882720013978
-23.616130941;-47.327348167;847.7;68670;136.1228644939965;979.2228644939966;Line 265;0;83.9882720013978
