latitude;longitude;altitude (m);distance_m;alt_x;alt_y;name;obstrucao;angle 
-24.105071309;-46.309325179;0.0;69960;980.78;981.78;Line 150;0;329.035274410641
-24.104837721;-46.309474656;0.0;69930;980.3594253859347;981.3594253859347;Line 150;0;329.035274410641
-24.104604132;-46.309624133;0.0;69900;979.9388507718696;980.9388507718696;Line 150;0;329.035274410641
-24.104370544;-46.30977361;0.0;69870;979.5182761578044;980.5182761578044;Line 150;0;329.035274410641
-24.104136955;-46.309923086;0.0;69840;979.0977015437393;980.0977015437393;Line 150;0;329.035274410641
-24.103903366;-46.310072562;0.0;69810;978.677126929674;979.677126929674;Line 150;0;329.035274410641
-24.103669777;-46.310222037;0.0;69780;978.2565523156088;979.2565523156088;Line 150;0;329.035274410641
-24.103436188;-46.310371511;0.0;69750;977.8359777015437;978.8359777015437;Line 150;0;329.035274410641
-24.103202599;-46.310520985;0.0;69720;977.4154030874785;978.4154030874785;Line 150;0;329.035274410641
-24.10296901;-46.310670459;0.0;69690;976.9948284734135;977.9948284734135;Line 150;0;329.035274410641
-24.10273542;-46.310819932;0.0;69660;976.5742538593481;977.5742538593481;Line 150;0;329.035274410641
-24.102501831;-46.310969404;0.0;69630;976.1536792452829;977.1536792452829;Line 150;0;329.035274410641
-24.102268241;-46.311118876;0.0;69600;975.7331046312179;976.7331046312179;Line 150;0;329.035274410641
-24.102034651;-46.311268347;0.0;69570;975.3125300171525;976.3125300171525;Line 150;0;329.035274410641
-24.101801061;-46.311417818;0.0;69540;974.8919554030875;975.8919554030875;Line 150;0;329.035274410641
-24.101567471;-46.311567288;0.0;69510;974.4713807890223;975.4713807890223;Line 150;0;329.035274410641
-24.101333881;-46.311716758;0.0;69480;974.050806174957;975.050806174957;Line 150;0;329.035274410641
-24.10110029;-46.311866227;0.0;69450;973.630231560892;974.630231560892;Line 150;0;329.035274410641
-24.1008667;-46.312015696;0.0;69420;973.2096569468267;974.2096569468267;Line 150;0;329.035274410641
-24.100633109;-46.312165164;0.0;69390;972.7890823327616;973.7890823327616;Line 150;0;329.035274410641
-24.100399518;-46.312314632;0.0;69360;972.3685077186964;973.3685077186964;Line 150;0;329.035274410641
-24.100165927;-46.312464099;0.0;69330;971.947933104631;972.947933104631;Line 150;0;329.035274410641
-24.099932336;-46.312613565;0.0;69300;971.527358490566;972.527358490566;Line 150;0;329.035274410641
-24.099698745;-46.312763031;0.0;69270;971.1067838765008;972.1067838765008;Line 150;0;329.035274410641
-24.099465154;-46.312912497;0.0;69240;970.6862092624357;971.6862092624357;Line 150;0;329.035274410641
-24.099231562;-46.313061962;0.0;69210;970.2656346483705;971.2656346483705;Line 150;0;329.035274410641
-24.098997971;-46.313211426;0.0;69180;969.8450600343052;970.8450600343052;Line 150;0;329.035274410641
-24.098764379;-46.31336089;0.0;69150;969.4244854202401;970.4244854202401;Line 150;0;329.035274410641
-24.098530787;-46.313510354;0.0;69120;969.0039108061749;970.0039108061749;Line 150;0;329.035274410641
-24.098297195;-46.313659817;0.0;69090;968.5833361921099;969.5833361921099;Line 150;0;329.035274410641
-24.098063603;-46.313809279;0.0;69060;968.1627615780445;969.1627615780445;Line 150;0;329.035274410641
-24.097830011;-46.313958741;0.0;69030;967.7421869639793;968.7421869639793;Line 150;0;329.035274410641
-24.097596419;-46.314108202;0.0;69000;967.3216123499143;968.3216123499143;Line 150;0;329.035274410641
-24.097362826;-46.314257663;0.0;68970;966.901037735849;967.901037735849;Line 150;0;329.035274410641
-24.097129234;-46.314407123;0.0;68940;966.4804631217839;967.4804631217839;Line 150;0;329.035274410641
-24.096895641;-46.314556583;0.0;68910;966.0598885077187;967.0598885077187;Line 150;0;329.035274410641
-24.096662048;-46.314706042;0.0;68880;965.6393138936534;966.6393138936534;Line 150;0;329.035274410641
-24.096428455;-46.314855501;0.0;68850;965.2187392795884;966.2187392795884;Line 150;0;329.035274410641
-24.096194862;-46.315004959;0.0;68820;964.798164665523;965.798164665523;Line 150;0;329.035274410641
-24.095961269;-46.315154416;0.0;68790;964.377590051458;965.377590051458;Line 150;0;329.035274410641
-24.095727675;-46.315303873;0.0;68760;963.9570154373928;964.9570154373928;Line 150;0;329.035274410641
-24.095494082;-46.31545333;0.0;68730;963.5364408233274;964.5364408233274;Line 150;0;329.035274410641
-24.095260488;-46.315602786;0.0;68700;963.1158662092624;964.1158662092624;Line 150;0;329.035274410641
-24.095026894;-46.315752241;0.0;68670;962.6952915951972;963.6952915951972;Line 150;0;329.035274410641
-24.094793301;-46.315901696;0.0;68640;962.2747169811321;963.2747169811321;Line 150;0;329.035274410641
-24.094559707;-46.316051151;0.0;68610;961.8541423670669;962.8541423670669;Line 150;0;329.035274410641
-24.094326112;-46.316200605;0.0;68580;961.4335677530016;962.4335677530016;Line 150;0;329.035274410641
-24.094092518;-46.316350058;0.0;68550;961.0129931389365;962.0129931389365;Line 150;0;329.035274410641
-24.093858924;-46.316499511;0.0;68520;960.5924185248713;961.5924185248713;Line 150;0;329.035274410641
-24.093625329;-46.316648963;0.0;68490;960.1718439108063;961.1718439108063;Line 150;0;329.035274410641
-24.093391735;-46.316798415;0.0;68460;959.7512692967409;960.7512692967409;Line 150;0;329.035274410641
-24.09315814;-46.316947866;0.0;68430;959.3306946826757;960.3306946826757;Line 150;0;329.035274410641
-24.092924545;-46.317097317;0.0;68400;958.9101200686106;959.9101200686106;Line 150;0;329.035274410641
-24.09269095;-46.317246767;0.0;68370;958.4895454545455;959.4895454545455;Line 150;0;329.035274410641
-24.092457355;-46.317396217;0.0;68340;958.0689708404802;959.0689708404802;Line 150;0;329.035274410641
-24.092223759;-46.317545666;0.0;68310;957.648396226415;958.648396226415;Line 150;0;329.035274410641
-24.091990164;-46.317695115;0.0;68280;957.2278216123499;958.2278216123499;Line 150;0;329.035274410641
-24.091756568;-46.317844563;0.0;68250;956.8072469982848;957.8072469982848;Line 150;0;329.035274410641
-24.091522972;-46.31799401;0.0;68220;956.3866723842195;957.3866723842195;Line 150;0;329.035274410641
-24.091289377;-46.318143457;0.0;68190;955.9660977701543;956.9660977701543;Line 150;0;329.035274410641
-24.091055781;-46.318292904;0.0;68160;955.5455231560892;956.5455231560892;Line 150;0;329.035274410641
-24.090822185;-46.31844235;0.0;68130;955.124948542024;956.124948542024;Line 150;0;329.035274410641
-24.090588588;-46.318591795;0.0;68100;954.7043739279588;955.7043739279588;Line 150;0;329.035274410641
-24.090354992;-46.31874124;0.0;68070;954.2837993138937;955.2837993138937;Line 150;0;329.035274410641
-24.090121396;-46.318890685;0.0;68040;953.8632246998284;954.8632246998284;Line 150;0;329.035274410641
-24.089887799;-46.319040129;0.0;68010;953.4426500857633;954.4426500857633;Line 150;0;329.035274410641
-24.089654202;-46.319189572;0.0;67980;953.0220754716981;954.0220754716981;Line 150;0;329.035274410641
-24.089420605;-46.319339015;0.0;67950;952.6015008576329;953.6015008576329;Line 150;0;329.035274410641
-24.089187008;-46.319488457;0.0;67920;952.1809262435678;953.1809262435678;Line 150;0;329.035274410641
-24.088953411;-46.319637899;0.0;67890;951.7603516295026;952.7603516295026;Line 150;0;329.035274410641
-24.088719814;-46.31978734;0.0;67860;951.3397770154373;952.3397770154373;Line 150;0;329.035274410641
-24.088486216;-46.319936781;0.0;67830;950.9192024013722;951.9192024013722;Line 150;0;329.035274410641
-24.088252619;-46.320086221;0.0;67800;950.498627787307;951.498627787307;Line 150;0;329.035274410641
-24.088019021;-46.320235661;0.0;67770;950.0780531732419;951.0780531732419;Line 150;0;329.035274410641
-24.087785424;-46.3203851;0.0;67740;949.6574785591766;950.6574785591766;Line 150;0;329.035274410641
-24.087551826;-46.320534538;0.0;67710;949.2369039451114;950.2369039451114;Line 150;0;329.035274410641
-24.087318228;-46.320683976;0.0;67680;948.8163293310463;949.8163293310463;Line 150;0;329.035274410641
-24.087084629;-46.320833414;0.0;67650;948.3957547169812;949.3957547169812;Line 150;0;329.035274410641
-24.086851031;-46.320982851;0.0;67620;947.9751801029159;948.9751801029159;Line 150;0;329.035274410641
-24.086617433;-46.321132287;0.0;67590;947.5546054888507;948.5546054888507;Line 150;0;329.035274410641
-24.086383834;-46.321281723;0.0;67560;947.1340308747856;948.1340308747856;Line 150;0;329.035274410641
-24.086150235;-46.321431159;0.0;67530;946.7134562607204;947.7134562607204;Line 150;0;329.035274410641
-24.085916637;-46.321580594;0.0;67500;946.2928816466552;947.2928816466552;Line 150;0;329.035274410641
-24.085683038;-46.321730028;0.0;67470;945.8723070325901;946.8723070325901;Line 150;0;329.035274410641
-24.085449439;-46.321879462;0.0;67440;945.4517324185248;946.4517324185248;Line 150;0;329.035274410641
-24.085215839;-46.322028895;0.0;67410;945.0311578044597;946.0311578044597;Line 150;0;329.035274410641
-24.08498224;-46.322178328;0.0;67380;944.6105831903944;945.6105831903944;Line 150;0;329.035274410641
-24.084748641;-46.32232776;0.0;67350;944.1900085763293;945.1900085763293;Line 150;0;329.035274410641
-24.084515041;-46.322477192;0.0;67320;943.7694339622642;944.7694339622642;Line 150;0;329.035274410641
-24.084281441;-46.322626623;0.0;67290;943.3488593481989;944.3488593481989;Line 150;0;329.035274410641
-24.084047841;-46.322776054;0.0;67260;942.9282847341337;943.9282847341337;Line 150;0;329.035274410641
-24.083814241;-46.322925484;0.0;67230;942.5077101200686;943.5077101200686;Line 150;0;329.035274410641
-24.083580641;-46.323074914;0.0;67200;942.0871355060034;943.0871355060034;Line 150;0;329.035274410641
-24.083347041;-46.323224343;0.0;67170;941.6665608919383;942.6665608919383;Line 150;0;329.035274410641
-24.083113441;-46.323373771;0.0;67140;941.245986277873;942.245986277873;Line 150;0;329.035274410641
-24.08287984;-46.323523199;0.0;67110;940.8254116638078;941.8254116638078;Line 150;0;329.035274410641
-24.08264624;-46.323672627;0.0;67080;940.4048370497427;941.4048370497427;Line 150;0;329.035274410641
-24.082412639;-46.323822054;0.0;67050;939.9842624356776;940.9842624356776;Line 150;0;329.035274410641
-24.082179038;-46.32397148;0.0;67020;939.5636878216123;940.5636878216123;Line 150;0;329.035274410641
-24.081945437;-46.324120906;0.0;66990;939.1431132075471;940.1431132075471;Line 150;0;329.035274410641
-24.081711836;-46.324270332;0.0;66960;938.722538593482;939.722538593482;Line 150;0;329.035274410641
-24.081478235;-46.324419757;0.0;66930;938.3019639794168;939.3019639794168;Line 150;0;329.035274410641
-24.081244633;-46.324569181;0.0;66900;937.8813893653517;938.8813893653517;Line 150;0;329.035274410641
-24.081011032;-46.324718605;0.0;66870;937.4608147512864;938.4608147512864;Line 150;0;329.035274410641
-24.08077743;-46.324868028;0.0;66840;937.0402401372212;938.0402401372212;Line 150;0;329.035274410641
-24.080543828;-46.325017451;0.0;66810;936.6196655231561;937.6196655231561;Line 150;0;329.035274410641
-24.080310226;-46.325166873;0.0;66780;936.1990909090908;937.1990909090908;Line 150;0;329.035274410641
-24.080076624;-46.325316295;0.0;66750;935.7785162950257;936.7785162950257;Line 150;0;329.035274410641
-24.079843022;-46.325465716;0.0;66720;935.3579416809606;936.3579416809606;Line 150;0;329.035274410641
-24.07960942;-46.325615137;0.0;66690;934.9373670668953;935.9373670668953;Line 150;0;329.035274410641
-24.079375817;-46.325764557;0.0;66660;934.5167924528301;935.5167924528301;Line 150;0;329.035274410641
-24.079142215;-46.325913976;0.0;66630;934.096217838765;935.096217838765;Line 150;0;329.035274410641
-24.078908612;-46.326063395;0.0;66600;933.6756432246998;934.6756432246998;Line 150;0;329.035274410641
-24.078675009;-46.326212814;0.0;66570;933.2550686106347;934.2550686106347;Line 150;0;329.035274410641
-24.078441406;-46.326362232;0.0;66540;932.8344939965694;933.8344939965694;Line 150;0;329.035274410641
-24.078207803;-46.326511649;0.0;66510;932.4139193825042;933.4139193825042;Line 150;0;329.035274410641
-24.0779742;-46.326661066;0.0;66480;931.9933447684391;932.9933447684391;Line 150;0;329.035274410641
-24.077740597;-46.326810483;0.0;66450;931.572770154374;932.572770154374;Line 150;0;329.035274410641
-24.077506993;-46.326959899;0.0;66420;931.1521955403088;932.1521955403088;Line 150;0;329.035274410641
-24.077273389;-46.327109314;0.0;66390;930.7316209262435;931.7316209262435;Line 150;0;329.035274410641
-24.077039786;-46.327258729;0.0;66360;930.3110463121783;931.3110463121783;Line 150;0;329.035274410641
-24.076806182;-46.327408143;0.0;66330;929.8904716981132;930.8904716981132;Line 150;0;329.035274410641
-24.076572578;-46.327557557;0.0;66300;929.4698970840481;930.4698970840481;Line 150;0;329.035274410641
-24.076338974;-46.32770697;0.0;66270;929.0493224699828;930.0493224699828;Line 150;0;329.035274410641
-24.076105369;-46.327856383;0.0;66240;928.6287478559176;929.6287478559176;Line 150;0;329.035274410641
-24.075871765;-46.328005795;0.0;66210;928.2081732418525;929.2081732418525;Line 150;0;329.035274410641
-24.075638161;-46.328155207;0.0;66180;927.7875986277872;928.7875986277872;Line 150;0;329.035274410641
