latitude;longitude;altitude (m);distance_m;alt_x;alt_y;name;obstrucao;angle 
-22.957397193;-46.450029421;804.8;69960;175.98000000000002;981.78;Line 18;0;196.973786759971
-22.957655528;-46.450117589;803.8;69930;175.90453687821613;981.7045368782161;Line 18;0;196.973786759971
-22.957913863;-46.450205757;802.8;69900;175.82907375643228;981.6290737564323;Line 18;0;196.973786759971
-22.958172198;-46.450293926;802.0;69870;175.7536106346484;981.5536106346483;Line 18;0;196.973786759971
-22.958430533;-46.450382095;801.7;69840;175.6781475128645;981.4781475128644;Line 18;0;196.973786759971
-22.958688868;-46.450470265;802.1;69810;175.60268439108063;981.4026843910806;Line 18;0;196.973786759971
-22.958947203;-46.450558435;802.6;69780;175.52722126929675;981.3272212692967;Line 18;0;196.973786759971
-22.959205538;-46.450646605;802.9;69750;175.4517581475129;981.2517581475129;Line 18;0;196.973786759971
-22.959463872;-46.450734775;802.3;69720;175.376295025729;981.1762950257289;Line 18;0;196.973786759971
-22.959722207;-46.450822946;801.7;69690;175.30083190394512;981.100831903945;Line 18;0;196.973786759971
-22.959980541;-46.450911118;800.9;69660;175.22536878216124;981.0253687821612;Line 18;0;196.973786759971
-22.960238876;-46.450999289;801.4;69630;175.14990566037736;980.9499056603773;Line 18;0;196.973786759971
-22.96049721;-46.451087461;802.0;69600;175.0744425385935;980.8744425385935;Line 18;0;196.973786759971
-22.960755544;-46.451175634;802.5;69570;174.99897941680962;980.7989794168095;Line 18;0;196.973786759971
-22.961013878;-46.451263807;804.5;69540;174.92351629502573;980.7235162950257;Line 18;0;196.973786759971
-22.961272212;-46.45135198;806.9;69510;174.84805317324185;980.6480531732418;Line 18;0;196.973786759971
-22.961530546;-46.451440153;809.2;69480;174.77259005145797;980.572590051458;Line 18;0;196.973786759971
-22.96178888;-46.451528327;810.9;69450;174.6971269296741;980.4971269296741;Line 18;0;196.973786759971
-22.962047214;-46.451616501;812.1;69420;174.62166380789026;980.4216638078902;Line 18;0;196.973786759971
-22.962305548;-46.451704676;813.2;69390;174.54620068610637;980.3462006861064;Line 18;0;196.973786759971
-22.962563882;-46.451792851;814.1;69360;174.4707375643225;980.2707375643224;Line 18;0;196.973786759971
-22.962822216;-46.451881026;815.1;69330;174.3952744425386;980.1952744425386;Line 18;0;196.973786759971
-22.963080549;-46.451969202;816.2;69300;174.31981132075475;980.1198113207547;Line 18;0;196.973786759971
-22.963338883;-46.452057378;817.3;69270;174.24434819897087;980.0443481989709;Line 18;0;196.973786759971
-22.963597216;-46.452145554;817.4;69240;174.16888507718699;979.968885077187;Line 18;0;196.973786759971
-22.963855549;-46.452233731;817.2;69210;174.0934219554031;979.893421955403;Line 18;0;196.973786759971
-22.964113883;-46.452321908;816.6;69180;174.01795883361922;979.8179588336192;Line 18;0;196.973786759971
-22.964372216;-46.452410085;814.5;69150;173.94249571183536;979.7424957118353;Line 18;0;196.973786759971
-22.964630549;-46.452498263;812.3;69120;173.86703259005148;979.6670325900515;Line 18;0;196.973786759971
-22.964888882;-46.452586442;810.7;69090;173.7915694682676;979.5915694682676;Line 18;0;196.973786759971
-22.965147215;-46.45267462;809.8;69060;173.7161063464837;979.5161063464836;Line 18;0;196.973786759971
-22.965405548;-46.452762799;809.4;69030;173.64064322469983;979.4406432246998;Line 18;0;196.973786759971
-22.965663881;-46.452850978;809.1;69000;173.56518010291597;979.3651801029159;Line 18;0;196.973786759971
-22.965922214;-46.452939158;809.9;68970;173.4897169811321;979.2897169811321;Line 18;0;196.973786759971
