latitude;longitude;altitude (m);distance_m;alt_x;alt_y;name;obstrucao;angle
-22.970985726;-46.90551897;791.2;69960;189.57999999999993;981.78;Line 339;0;157.964613404348
-22.971238114;-46.905412747;788.5;69930;189.49870497427094;981.698704974271;Line 339;0;157.964613404348
-22.971490502;-46.905306523;786.9;69900;189.41740994854194;981.617409948542;Line 339;0;157.964613404348
-22.97174289;-46.905200299;787.2;69870;189.33611492281295;981.536114922813;Line 339;0;157.964613404348
-22.971995278;-46.905094074;790.1;69840;189.254819897084;981.454819897084;Line 339;0;157.964613404348
-22.972247666;-46.904987849;793.3;69810;189.173524871355;981.373524871355;Line 339;0;157.964613404348
-22.972500053;-46.904881624;796.1;69780;189.092229845626;981.292229845626;Line 339;0;157.964613404348
-22.972752441;-46.904775398;799.1;69750;189.01093481989702;981.210934819897;Line 339;0;157.964613404348
-22.973004829;-46.904669172;801.4;69720;188.929639794168;981.129639794168;Line 339;0;157.964613404348
-22.973257216;-46.904562946;803.2;69690;188.84834476843903;981.048344768439;Line 339;0;157.964613404348
-22.973509604;-46.904456719;805.0;69660;188.76704974271004;980.9670497427101;Line 339;0;157.964613404348
-22.973761991;-46.904350492;807.1;69630;188.68575471698105;980.8857547169811;Line 339;0;157.964613404348
-22.974014379;-46.904244265;809.5;69600;188.60445969125206;980.8044596912521;Line 339;0;157.964613404348
-22.974266766;-46.904138037;811.3;69570;188.52316466552307;980.7231646655231;Line 339;0;157.964613404348
-22.974519153;-46.904031809;811.5;69540;188.4418696397941;980.6418696397941;Line 339;0;157.964613404348
-22.974771541;-46.90392558;811.1;69510;188.36057461406511;980.5605746140652;Line 339;0;157.964613404348
-22.975023928;-46.903819351;809.8;69480;188.27927958833612;980.4792795883361;Line 339;0;157.964613404348
-22.975276315;-46.903713122;804.3;69450;188.19798456260713;980.3979845626072;Line 339;0;157.964613404348
-22.975528702;-46.903606892;799.5;69420;188.11668953687814;980.3166895368781;Line 339;0;157.964613404348
-22.975781089;-46.903500662;795.6;69390;188.03539451114918;980.2353945111493;Line 339;0;157.964613404348
-22.976033476;-46.903394432;792.0;69360;187.95409948542016;980.1540994854201;Line 339;0;157.964613404348
-22.976285863;-46.903288201;787.9;69330;187.87280445969117;980.0728044596913;Line 339;0;157.964613404348
-22.97653825;-46.90318197;783.3;69300;187.79150943396218;979.9915094339622;Line 339;0;157.964613404348
-22.976790637;-46.903075738;778.4;69270;187.71021440823318;979.9102144082333;Line 339;0;157.964613404348
-22.977043023;-46.902969506;773.5;69240;187.62891938250422;979.8289193825043;Line 339;0;157.964613404348
-22.97729541;-46.902863274;769.0;69210;187.54762435677523;979.7476243567753;Line 339;0;157.964613404348
-22.977547797;-46.902757042;765.5;69180;187.46632933104624;979.6663293310463;Line 339;0;157.964613404348
-22.977800183;-46.902650809;764.5;69150;187.38503430531725;979.5850343053173;Line 339;0;157.964613404348
-22.97805257;-46.902544575;763.7;69120;187.30373927958826;979.5037392795883;Line 339;0;157.964613404348
-22.978304957;-46.902438342;763.0;69090;187.2224442538593;979.4224442538593;Line 339;0;157.964613404348
-22.978557343;-46.902332108;765.9;69060;187.1411492281303;979.3411492281303;Line 339;0;157.964613404348
-22.978809729;-46.902225873;769.3;69030;187.0598542024013;979.2598542024014;Line 339;0;157.964613404348
-22.979062116;-46.902119639;772.9;69000;186.9785591766723;979.1785591766724;Line 339;0;157.964613404348
-22.979314502;-46.902013403;776.4;68970;186.89726415094333;979.0972641509434;Line 339;0;157.964613404348
