latitude;longitude;altitude (m);distance_m;alt_x;alt_y;name;obstrucao;angle
-23.294971063;-47.278861055;588.7;69960;392.0799999999999;981.78;Line 295;0;113.973124653202
-23.295084976;-47.278595073;591.0;69930;391.9118696397941;981.6118696397941;Line 295;0;113.973124653202
-23.295198888;-47.27832909;593.2;69900;391.7437392795883;981.4437392795883;Line 295;0;113.973124653202
-23.2953128;-47.278063107;593.5;69870;391.57560891938243;981.2756089193824;Line 295;0;113.973124653202
-23.295426712;-47.277797124;593.9;69840;391.4074785591766;981.1074785591766;Line 295;0;113.973124653202
-23.295540623;-47.27753114;594.6;69810;391.23934819897073;980.9393481989707;Line 295;0;113.973124653202
-23.295654533;-47.277265155;596.0;69780;391.07121783876494;980.771217838765;Line 295;0;113.973124653202
-23.295768444;-47.276999171;597.6;69750;390.90308747855914;980.6030874785592;Line 295;0;113.973124653202
-23.295882354;-47.276733185;599.1;69720;390.73495711835324;980.4349571183533;Line 295;0;113.973124653202
-23.295996263;-47.276467199;600.8;69690;390.56682675814744;980.2668267581475;Line 295;0;113.973124653202
-23.296110172;-47.276201213;602.5;69660;390.3986963979416;980.0986963979417;Line 295;0;113.973124653202
-23.296224081;-47.275935226;604.0;69630;390.2305660377358;979.9305660377358;Line 295;0;113.973124653202
-23.296337989;-47.275669239;605.3;69600;390.06243567752995;979.76243567753;Line 295;0;113.973124653202
-23.296451897;-47.275403251;606.4;69570;389.8943053173241;979.5943053173241;Line 295;0;113.973124653202
-23.296565804;-47.275137263;607.4;69540;389.7261749571183;979.4261749571183;Line 295;0;113.973124653202
-23.296679711;-47.274871274;608.1;69510;389.55804459691245;979.2580445969124;Line 295;0;113.973124653202
-23.296793618;-47.274605285;608.6;69480;389.3899142367066;979.0899142367066;Line 295;0;113.973124653202
-23.296907524;-47.274339295;609.0;69450;389.2217838765008;978.9217838765009;Line 295;0;113.973124653202
-23.29702143;-47.274073305;609.0;69420;389.05365351629496;978.753653516295;Line 295;0;113.973124653202
-23.297135335;-47.273807314;608.3;69390;388.8855231560891;978.5855231560892;Line 295;0;113.973124653202
-23.29724924;-47.273541323;607.5;69360;388.71739279588326;978.4173927958833;Line 295;0;113.973124653202
-23.297363144;-47.273275331;606.8;69330;388.54926243567746;978.2492624356776;Line 295;0;113.973124653202
-23.297477048;-47.273009339;607.0;69300;388.38113207547167;978.0811320754717;Line 295;0;113.973124653202
-23.297590952;-47.272743346;607.4;69270;388.21300171526576;977.9130017152659;Line 295;0;113.973124653202
-23.297704855;-47.272477353;607.8;69240;388.04487135505997;977.74487135506;Line 295;0;113.973124653202
-23.297818758;-47.272211359;609.3;69210;387.8767409948541;977.5767409948542;Line 295;0;113.973124653202
-23.29793266;-47.271945365;610.9;69180;387.7086106346483;977.4086106346483;Line 295;0;113.973124653202
-23.298046562;-47.271679371;612.6;69150;387.5404802744425;977.2404802744425;Line 295;0;113.973124653202
-23.298160464;-47.271413375;614.6;69120;387.3723499142366;977.0723499142366;Line 295;0;113.973124653202
-23.298274365;-47.27114738;616.8;69090;387.20421955403083;976.9042195540309;Line 295;0;113.973124653202
-23.298388266;-47.270881384;618.6;69060;387.0360891938249;976.7360891938249;Line 295;0;113.973124653202
-23.298502166;-47.270615387;618.0;69030;386.8679588336191;976.5679588336192;Line 295;0;113.973124653202
-23.298616066;-47.27034939;616.8;69000;386.69982847341333;976.3998284734134;Line 295;0;113.973124653202
-23.298729965;-47.270083393;615.4;68970;386.5316981132075;976.2316981132076;Line 295;0;113.973124653202
-23.298843864;-47.269817395;612.8;68940;386.36356775300163;976.0635677530017;Line 295;0;113.973124653202
-23.298957763;-47.269551396;610.1;68910;386.1954373927958;975.8954373927959;Line 295;0;113.973124653202
-23.299071661;-47.269285397;607.8;68880;386.02730703259;975.72730703259;Line 295;0;113.973124653202
-23.299185559;-47.269019398;605.0;68850;385.8591766723842;975.5591766723842;Line 295;0;113.973124653202
-23.299299456;-47.268753398;601.1;68820;385.6910463121783;975.3910463121783;Line 295;0;113.973124653202
-23.299413353;-47.268487397;597.2;68790;385.5229159519725;975.2229159519725;Line 295;0;113.973124653202
-23.29952725;-47.268221396;595.0;68760;385.35478559176664;975.0547855917666;Line 295;0;113.973124653202
-23.299641146;-47.267955395;595.5;68730;385.1866552315608;974.8866552315608;Line 295;0;113.973124653202
-23.299755042;-47.267689393;596.3;68700;385.018524871355;974.718524871355;Line 295;0;113.973124653202
-23.299868937;-47.267423391;598.0;68670;384.85039451114915;974.5503945111492;Line 295;0;113.973124653202
-23.299982832;-47.267157388;601.5;68640;384.68226415094335;974.3822641509435;Line 295;0;113.973124653202
-23.300096726;-47.266891384;604.9;68610;384.51413379073745;974.2141337907375;Line 295;0;113.973124653202
-23.30021062;-47.266625381;608.6;68580;384.34600343053165;974.0460034305318;Line 295;0;113.973124653202
-23.300324514;-47.266359376;612.2;68550;384.17787307032586;973.8778730703259;Line 295;0;113.973124653202
-23.300438407;-47.266093371;615.5;68520;384.00974271012;973.70974271012;Line 295;0;113.973124653202
