latitude;longitude;altitude (m);distance_m;alt_x;alt_y;name;obstrucao;angle 
-23.576715136;-45.97149564;782.5;69960;198.27999999999997;981.78;Line 92;0;271.015732168585
-23.576708496;-45.971789516;781.7;69930;198.19497427101197;981.6949742710119;Line 92;0;271.015732168585
-23.576701854;-45.972083391;781.3;69900;198.109948542024;981.609948542024;Line 92;0;271.015732168585
-23.576695213;-45.972377266;781.0;69870;198.024922813036;981.524922813036;Line 92;0;271.015732168585
-23.57668857;-45.972671142;777.6;69840;197.939897084048;981.439897084048;Line 92;0;271.015732168585
-23.576681927;-45.972965017;772.0;69810;197.85487135506003;981.35487135506;Line 92;0;271.015732168585
-23.576675284;-45.973258892;766.4;69780;197.76984562607203;981.2698456260721;Line 92;0;271.015732168585
-23.57666864;-45.973552767;762.4;69750;197.68481989708403;981.184819897084;Line 92;0;271.015732168585
-23.576661995;-45.973846643;758.9;69720;197.59979416809603;981.099794168096;Line 92;0;271.015732168585
-23.57665535;-45.974140518;755.5;69690;197.51476843910802;981.014768439108;Line 92;0;271.015732168585
-23.576648704;-45.974434393;755.8;69660;197.42974271012005;980.9297427101201;Line 92;0;271.015732168585
-23.576642058;-45.974728268;756.5;69630;197.34471698113205;980.844716981132;Line 92;0;271.015732168585
-23.576635411;-45.975022143;757.2;69600;197.25969125214405;980.7596912521441;Line 92;0;271.015732168585
-23.576628764;-45.975316018;758.3;69570;197.17466552315605;980.674665523156;Line 92;0;271.015732168585
-23.576622116;-45.975609892;759.3;69540;197.08963979416805;980.5896397941681;Line 92;0;271.015732168585
-23.576615468;-45.975903767;760.2;69510;197.00461406518008;980.50461406518;Line 92;0;271.015732168585
-23.576608819;-45.976197642;760.9;69480;196.91958833619208;980.4195883361921;Line 92;0;271.015732168585
-23.576602169;-45.976491517;761.5;69450;196.83456260720408;980.3345626072041;Line 92;0;271.015732168585
-23.576595519;-45.976785391;761.4;69420;196.7495368782161;980.2495368782161;Line 92;0;271.015732168585
-23.576588868;-45.977079266;760.0;69390;196.6645111492281;980.1645111492281;Line 92;0;271.015732168585
-23.576582217;-45.97737314;758.6;69360;196.57948542024013;980.0794854202402;Line 92;0;271.015732168585
-23.576575565;-45.977667015;758.2;69330;196.49445969125213;979.9944596912521;Line 92;0;271.015732168585
