latitude;longitude;altitude (m);distance_m;alt_x;alt_y;name;obstrucao;angle
-23.839000002;-47.272786682;993.2;69960;12.420000000000073;993.2;Line 244;0;63.0010297247974
-23.838880954;-47.272522264;987.0;69930;12.414674099485493;993.1946740994855;Line 244;0;63.0010297247974
-23.838761905;-47.272257846;982.2;69900;12.409348198970914;993.1893481989708;Line 244;0;63.0010297247974
-23.838642855;-47.271993429;978.1;69870;12.404022298456333;993.1840222984563;Line 244;0;63.0010297247974
-23.838523805;-47.271729013;974.5;69840;12.398696397941753;993.1786963979417;Line 244;0;63.0010297247974
-23.838404755;-47.271464597;975.6;69810;12.393370497427174;993.1733704974272;Line 244;0;63.0010297247974
-23.838285704;-47.271200181;979.2;69780;12.388044596912595;993.1680445969125;Line 244;0;63.0010297247974
-23.838166652;-47.270935766;984.1;69750;12.382718696398015;993.162718696398;Line 244;0;63.0010297247974
-23.8380476;-47.270671351;988.1;69720;12.377392795883434;993.1573927958834;Line 244;0;63.0010297247974
-23.837928548;-47.270406937;991.6;69690;12.372066895368855;993.1520668953689;Line 244;0;63.0010297247974
-23.837809495;-47.270142523;995.4;69660;12.366740994854275;993.1467409948542;Line 244;0;63.0010297247974
-23.837690441;-47.269878109;999.3;69630;12.361415094339696;993.1414150943397;Line 244;0;63.0010297247974
-23.837571387;-47.269613697;1003.3;69600;12.356089193825117;993.1360891938251;Line 244;0;63.0010297247974
-23.837452333;-47.269349284;1006.5;69570;12.350763293310536;993.1307632933106;Line 244;0;63.0010297247974
-23.837333278;-47.269084872;1007.6;69540;12.345437392795956;993.1254373927959;Line 244;0;63.0010297247974
-23.837214222;-47.26882046;1007.8;69510;12.340111492281377;993.1201114922814;Line 244;0;63.0010297247974
-23.837095166;-47.268556049;1007.7;69480;12.334785591766797;993.1147855917668;Line 244;0;63.0010297247974
-23.83697611;-47.268291639;1007.1;69450;12.329459691252216;993.1094596912521;Line 244;0;63.0010297247974
-23.836857053;-47.268027228;1005.4;69420;12.324133790737637;993.1041337907376;Line 244;0;63.0010297247974
-23.836737996;-47.267762819;1003.5;69390;12.318807890223058;993.098807890223;Line 244;0;63.0010297247974
-23.836618938;-47.267498409;1001.3;69360;12.313481989708478;993.0934819897085;Line 244;0;63.0010297247974
-23.836499879;-47.267234;998.3;69330;12.308156089193899;993.0881560891938;Line 244;0;63.0010297247974
-23.83638082;-47.266969592;995.1;69300;12.302830188679318;993.0828301886793;Line 244;0;63.0010297247974
-23.836261761;-47.266705184;991.9;69270;12.297504288164738;993.0775042881647;Line 244;0;63.0010297247974
-23.836142701;-47.266440777;992.1;69240;12.292178387650157;993.0721783876502;Line 244;0;63.0010297247974
-23.836023641;-47.26617637;994.2;69210;12.286852487135578;993.0668524871355;Line 244;0;63.0010297247974
-23.83590458;-47.265911963;997.6;69180;12.281526586620997;993.061526586621;Line 244;0;63.0010297247974
-23.835785518;-47.265647557;996.5;69150;12.276200686106417;993.0562006861064;Line 244;0;63.0010297247974
-23.835666457;-47.265383151;992.3;69120;12.270874785591838;993.0508747855918;Line 244;0;63.0010297247974
-23.835547394;-47.265118746;988.3;69090;12.265548885077258;993.0455488850772;Line 244;0;63.0010297247974
-23.835428331;-47.264854341;985.2;69060;12.26022298456268;993.0402229845627;Line 244;0;63.0010297247974
-23.835309268;-47.264589937;983.5;69030;12.254897084048098;993.0348970840481;Line 244;0;63.0010297247974
-23.835190204;-47.264325533;982.9;69000;12.249571183533519;993.0295711835334;Line 244;0;63.0010297247974
-23.83507114;-47.264061129;984.8;68970;12.24424528301894;993.0242452830189;Line 244;0;63.0010297247974
-23.834952075;-47.263796726;989.9;68940;12.23891938250436;993.0189193825044;Line 244;0;63.0010297247974
-23.83483301;-47.263532324;995.4;68910;12.233593481989779;993.0135934819898;Line 244;0;63.0010297247974
-23.834713944;-47.263267922;1000.0;68880;12.2282675814752;993.0082675814751;Line 244;0;63.0010297247974
-23.834594878;-47.26300352;1001.1;68850;12.22294168096062;993.0029416809606;Line 244;0;63.0010297247974
-23.834475811;-47.262739119;1001.2;68820;12.21761578044604;992.997615780446;Line 244;0;63.0010297247974
