latitude;longitude;altitude (m);distance_m;alt_x;alt_y;name;obstrucao;angle 
-23.28809383;-46.038553665;595.4;69960;385.38;981.78;Line 65;0;243.999588063889
-23.288210863;-46.038818215;597.0;69930;385.21474271012005;981.61474271012;Line 65;0;243.999588063889
-23.288327894;-46.039082765;598.4;69900;385.04948542024016;981.4494854202401;Line 65;0;243.999588063889
-23.288444926;-46.039347315;601.1;69870;384.8842281303602;981.2842281303601;Line 65;0;243.999588063889
-23.288561957;-46.039611865;602.8;69840;384.71897084048027;981.1189708404802;Line 65;0;243.999588063889
-23.288678987;-46.039876416;603.5;69810;384.5537135506004;980.9537135506004;Line 65;0;243.999588063889
-23.288796017;-46.040140968;605.0;69780;384.3884562607204;980.7884562607203;Line 65;0;243.999588063889
-23.288913047;-46.04040552;607.6;69750;384.2231989708405;980.6231989708405;Line 65;0;243.999588063889
-23.289030076;-46.040670073;610.4;69720;384.0579416809606;980.4579416809606;Line 65;0;243.999588063889
-23.289147104;-46.040934625;614.6;69690;383.8926843910806;980.2926843910806;Line 65;0;243.999588063889
-23.289264132;-46.041199179;620.9;69660;383.7274271012007;980.1274271012007;Line 65;0;243.999588063889
-23.28938116;-46.041463733;625.9;69630;383.56216981132076;979.9621698113208;Line 65;0;243.999588063889
-23.289498187;-46.041728287;628.3;69600;383.3969125214408;979.7969125214408;Line 65;0;243.999588063889
-23.289615214;-46.041992841;626.9;69570;383.2316552315609;979.6316552315609;Line 65;0;243.999588063889
-23.28973224;-46.042257397;625.6;69540;383.066397941681;979.466397941681;Line 65;0;243.999588063889
-23.289849266;-46.042521952;624.0;69510;382.90114065180103;979.301140651801;Line 65;0;243.999588063889
-23.289966291;-46.042786508;620.8;69480;382.7358833619211;979.1358833619211;Line 65;0;243.999588063889
-23.290083316;-46.043051065;617.7;69450;382.5706260720412;978.9706260720411;Line 65;0;243.999588063889
-23.29020034;-46.043315622;615.4;69420;382.40536878216125;978.8053687821612;Line 65;0;243.999588063889
-23.290317364;-46.043580179;613.6;69390;382.2401114922813;978.6401114922812;Line 65;0;243.999588063889
-23.290434388;-46.043844737;612.5;69360;382.07485420240135;978.4748542024013;Line 65;0;243.999588063889
-23.290551411;-46.044109295;612.3;69330;381.9095969125214;978.3095969125213;Line 65;0;243.999588063889
-23.290668433;-46.044373854;613.5;69300;381.7443396226415;978.1443396226415;Line 65;0;243.999588063889
-23.290785455;-46.044638413;614.3;69270;381.5790823327616;977.9790823327615;Line 65;0;243.999588063889
-23.290902477;-46.044902973;615.2;69240;381.4138250428816;977.8138250428816;Line 65;0;243.999588063889
-23.291019498;-46.045167533;619.2;69210;381.24856775300174;977.6485677530018;Line 65;0;243.999588063889
-23.291136519;-46.045432093;624.1;69180;381.0833104631218;977.4833104631218;Line 65;0;243.999588063889
-23.291253539;-46.045696654;627.9;69150;380.91805317324184;977.3180531732419;Line 65;0;243.999588063889
-23.291370559;-46.045961216;630.6;69120;380.75279588336196;977.1527958833619;Line 65;0;243.999588063889
-23.291487578;-46.046225778;632.7;69090;380.58753859348195;976.987538593482;Line 65;0;243.999588063889
-23.291604597;-46.04649034;634.7;69060;380.42228130360206;976.822281303602;Line 65;0;243.999588063889
-23.291721615;-46.046754903;635.0;69030;380.2570240137221;976.6570240137221;Line 65;0;243.999588063889
-23.291838633;-46.047019466;632.2;69000;380.09176672384217;976.4917667238421;Line 65;0;243.999588063889
-23.29195565;-46.04728403;629.5;68970;379.9265094339623;976.3265094339622;Line 65;0;243.999588063889
-23.292072667;-46.047548594;627.4;68940;379.76125214408233;976.1612521440823;Line 65;0;243.999588063889
-23.292189684;-46.047813158;627.1;68910;379.5959948542024;975.9959948542023;Line 65;0;243.999588063889
-23.2923067;-46.048077723;627.7;68880;379.43073756432244;975.8307375643224;Line 65;0;243.999588063889
-23.292423715;-46.048342289;629.1;68850;379.26548027444255;975.6654802744425;Line 65;0;243.999588063889
-23.29254073;-46.048606855;626.6;68820;379.1002229845626;975.5002229845626;Line 65;0;243.999588063889
-23.292657745;-46.048871421;624.2;68790;378.93496569468266;975.3349656946826;Line 65;0;243.999588063889
-23.292774759;-46.049135988;622.9;68760;378.76970840480277;975.1697084048028;Line 65;0;243.999588063889
-23.292891773;-46.049400555;623.6;68730;378.60445111492277;975.0044511149227;Line 65;0;243.999588063889
